0.000065,-0.001312,0.001893,0.000756,-0.000774,0.001088,0.000750,0.005824,0.001610,0.125899,0.052169,0.071615,-0.136686,0.349301,
0.000106,-0.000072,-0.000057,0.000065,0.000061,-0.000426,-0.000050,0.000935,0.000754,-0.033811,-0.032018,0.084283,-0.210864,0.249139,
-0.000000,-0.000007,0.000054,0.000005,-0.000075,0.000003,-0.000121,0.000905,0.000687,-0.019017,-0.043137,0.153524,-0.148146,0.125475,
-0.000013,-0.000224,0.000312,0.000077,0.000002,-0.000194,0.000152,0.002405,0.001714,0.072585,-0.004174,-0.061183,-0.036461,0.078464,
-0.000038,-0.000084,0.000159,-0.000003,0.000055,-0.000426,0.000241,0.004018,0.001895,0.044942,-0.030249,0.000874,-0.084214,0.136629,
-0.000002,-0.000014,0.000151,0.000055,0.000024,-0.000190,-0.000012,0.000835,0.001509,0.003461,-0.046707,0.016020,-0.077486,0.066335,
-0.000079,-0.000078,0.000162,-0.000009,-0.000131,-0.000231,-0.000399,-0.002427,-0.001200,0.065845,0.001496,-0.046871,-0.037853,0.040319,
-0.000074,-0.000090,0.000120,-0.000012,0.000071,-0.000339,0.000200,0.004374,0.003528,-0.038365,-0.086518,-0.037854,-0.068887,0.165640,
-0.000213,-0.000070,0.000277,0.000121,-0.000120,0.000118,-0.000716,-0.001079,-0.000616,-0.023869,-0.154344,-0.126596,0.059039,0.122384,
0.000385,0.000180,0.000275,0.000077,-0.000171,-0.000586,-0.001321,-0.000646,0.001280,0.002405,-0.158997,0.313159,-0.426776,0.426085,
-0.000060,-0.000764,-0.000275,-0.000049,-0.000055,-0.001031,0.001908,0.019089,0.009026,0.111028,-0.173071,0.085750,-0.198486,0.146603,
-0.000094,0.000003,0.000195,-0.000030,0.000016,-0.000092,0.000484,0.009872,0.005897,0.039158,-0.103824,-0.008942,-0.122366,0.119813,
0.000129,-0.000025,0.000120,0.000044,-0.000008,-0.000466,-0.000292,-0.001441,-0.001068,-0.007676,-0.133548,-0.047709,-0.021465,0.161596,
0.000007,-0.000014,0.000063,-0.000037,0.000054,-0.000282,-0.000562,-0.004009,-0.002263,0.045412,-0.101068,-0.023809,-0.045968,0.079383,
-0.000040,0.000011,-0.000034,-0.000040,0.000036,-0.000127,0.000055,0.006137,0.002806,0.030662,-0.102610,-0.036058,-0.017618,0.092981,
-0.000004,-0.000117,-0.000155,0.000039,-0.000030,-0.000034,-0.000678,-0.014059,-0.005730,0.011345,-0.144311,-0.018873,-0.029844,0.053433,
-0.000039,-0.000041,-0.000194,-0.000023,-0.000084,0.000061,-0.000491,-0.008958,-0.007591,0.051916,-0.132060,0.025901,-0.093787,0.113449,
-0.000000,0.000006,-0.000010,-0.000093,0.000038,-0.000162,-0.000343,-0.009148,-0.000063,0.016285,-0.127787,0.010910,-0.055122,0.087335,
0.000045,0.000013,-0.000124,-0.000074,-0.000075,0.000075,-0.000060,0.005638,-0.001192,0.040948,-0.113987,0.069291,-0.113489,0.079850,
0.000013,0.000144,-0.000061,-0.000207,0.000239,0.000243,0.000009,-0.001053,-0.000931,0.064139,-0.086560,0.032279,-0.106536,0.157750,
0.000022,-0.000085,-0.000129,0.000043,0.000016,-0.000148,-0.000244,-0.000294,-0.003098,0.042112,-0.110642,-0.051181,0.010667,0.074407,
0.000003,-0.000000,-0.000093,-0.000165,0.000272,0.000314,-0.000286,-0.001130,-0.000594,0.028287,-0.094008,-0.031261,0.034318,-0.005575,
-0.000200,-0.000280,-0.000305,-0.000097,0.000180,0.000013,-0.000133,0.003111,0.003965,0.129560,-0.257750,0.022929,-0.102730,0.082790,
0.000083,-0.000033,-0.000067,-0.000095,-0.000276,-0.000629,-0.000434,-0.005469,-0.004465,0.041405,-0.123059,-0.024936,-0.017821,0.077149,
0.000012,-0.000008,0.000006,0.000015,0.000345,-0.000560,0.000247,0.015054,0.004183,0.027559,-0.112492,0.002214,-0.095202,0.037863,
0.000329,0.000083,0.000153,-0.000013,-0.000430,-0.001232,-0.000225,0.000715,-0.006627,0.042120,-0.105479,0.009266,-0.015792,0.088394,
-0.000019,-0.000082,-0.000218,-0.000140,0.000015,0.000026,-0.000800,-0.010925,-0.009976,0.052285,-0.102153,-0.031504,0.013147,0.077088,
-0.000026,0.000053,-0.000132,-0.000161,0.000573,0.000500,-0.000990,0.003984,-0.002115,0.042351,-0.097175,-0.010600,-0.040704,0.029229,
-0.000130,-0.000119,-0.000323,-0.000020,0.000092,-0.000369,-0.001014,-0.005564,-0.009020,-0.003920,-0.070780,0.033251,-0.084867,0.011182,
