0.9332,1.7442,4.2430,3.9633,0.2749,0.4694,2.7683,5.8301,3.2183,2.9893,0.9103,1.4270,2.4669,1.6338,5.0441,2.5865,4.3509,5.9288,4.1749,
0.9293,1.7398,4.2529,3.9633,0.2847,0.4764,2.7782,5.8396,3.2086,2.9794,0.9031,1.4303,2.4764,1.6238,5.0346,2.5916,4.3437,5.9388,4.1649,
0.9225,1.7346,4.2607,3.9644,0.2946,0.4841,2.7874,5.8480,3.1990,2.9708,0.8950,1.4322,2.4834,1.6144,5.0257,2.5910,4.3352,5.9488,4.1549,
0.9195,1.7289,4.2679,3.9699,0.3042,0.4884,2.7969,5.8547,3.1892,2.9618,0.8867,1.4291,2.4907,1.6051,5.0185,2.5932,4.3264,5.9562,4.1465,
0.9152,1.7218,4.2758,3.9746,0.3138,0.4948,2.8064,5.8614,3.1802,2.9526,0.8779,1.4280,2.4989,1.5955,5.0108,2.5976,4.3176,5.9642,4.1381,
0.9113,1.7185,4.2837,3.9764,0.3231,0.5012,2.8158,5.8690,3.1720,2.9513,0.8719,1.4287,2.5074,1.5859,5.0026,2.6036,4.3084,5.9727,4.1292,
0.9060,1.7169,4.2922,3.9748,0.3326,0.5061,2.8254,5.8774,3.1638,2.9487,0.8666,1.4318,2.5143,1.5761,4.9938,2.6099,4.3015,5.9816,4.1200,
0.8997,1.7192,4.3007,3.9714,0.3423,0.5127,2.8350,5.8839,3.1566,2.9485,0.8652,1.4362,2.5214,1.5662,4.9858,2.6133,4.2949,5.9907,4.1109,
0.8924,1.7208,4.3090,3.9671,0.3521,0.5194,2.8448,5.8902,3.1486,2.9500,0.8627,1.4393,2.5272,1.5565,4.9782,2.6173,4.2879,5.9997,4.1018,
0.8887,1.7228,4.3176,3.9636,0.3619,0.5243,2.8541,5.8962,3.1412,2.9513,0.8604,1.4394,2.5327,1.5467,4.9708,2.6179,4.2805,6.0085,4.0929,
0.8864,1.7222,4.3263,3.9603,0.3718,0.5298,2.8632,5.9027,3.1332,2.9491,0.8561,1.4402,2.5396,1.5375,4.9630,2.6211,4.2726,6.0173,4.0838,
0.8830,1.7211,4.3350,3.9576,0.3818,0.5361,2.8719,5.9077,3.1249,2.9445,0.8512,1.4420,2.5459,1.5280,4.9563,2.6241,4.2649,6.0260,4.0751,
0.8802,1.7244,4.3431,3.9564,0.3919,0.5349,2.8808,5.9124,3.1163,2.9389,0.8514,1.4404,2.5479,1.5184,4.9499,2.6246,4.2564,6.0335,4.0663,
0.8815,1.7248,4.3515,3.9570,0.4020,0.5353,2.8899,5.9167,3.1078,2.9329,0.8490,1.4390,2.5504,1.5085,4.9436,2.6272,4.2478,6.0406,4.0579,
0.8832,1.7242,4.3593,3.9577,0.4121,0.5369,2.8985,5.9200,3.0998,2.9270,0.8456,1.4367,2.5528,1.4991,4.9384,2.6278,4.2402,6.0472,4.0497,
0.8882,1.7204,4.3673,3.9597,0.4216,0.5406,2.9062,5.9239,3.0910,2.9223,0.8399,1.4322,2.5575,1.4919,4.9327,2.6266,4.2318,6.0531,4.0412,
0.8940,1.7156,4.3751,3.9625,0.4308,0.5445,2.9146,5.9278,3.0818,2.9183,0.8334,1.4289,2.5597,1.4841,4.9270,2.6256,4.2234,6.0588,4.0330,
0.8981,1.7110,4.3831,3.9642,0.4404,0.5493,2.9233,5.9319,3.0726,2.9157,0.8270,1.4258,2.5621,1.4757,4.9210,2.6253,4.2155,6.0652,4.0246,
0.9036,1.7051,4.3910,3.9666,0.4497,0.5540,2.9325,5.9365,3.0639,2.9124,0.8195,1.4226,2.5628,1.4667,4.9149,2.6264,4.2078,6.0720,4.0161,
0.9086,1.6992,4.3988,3.9692,0.4591,0.5594,2.9414,5.9401,3.0554,2.9102,0.8120,1.4205,2.5619,1.4587,4.9088,2.6258,4.2004,6.0791,4.0077,
0.9138,1.6932,4.4063,3.9720,0.4679,0.5648,2.9500,5.9434,3.0473,2.9071,0.8046,1.4190,2.5620,1.4506,4.9033,2.6257,4.1930,6.0858,3.9996,
0.9176,1.6879,4.4133,3.9742,0.4764,0.5696,2.9587,5.9461,3.0407,2.9026,0.7979,1.4159,2.5622,1.4423,4.8981,2.6232,4.1859,6.0929,3.9914,
0.9212,1.6816,4.4196,3.9762,0.4817,0.5745,2.9670,5.9484,3.0343,2.9018,0.7907,1.4149,2.5601,1.4334,4.8928,2.6211,4.1784,6.0989,3.9832,
0.9244,1.6750,4.4255,3.9786,0.4872,0.5801,2.9750,5.9500,3.0290,2.9015,0.7832,1.4128,2.5574,1.4253,4.8884,2.6176,4.1723,6.1043,3.9754,
0.9270,1.6685,4.4312,3.9809,0.4928,0.5864,2.9831,5.9511,3.0239,2.9004,0.7758,1.4107,2.5554,1.4175,4.8842,2.6136,4.1663,6.1098,3.9676,
0.9299,1.6619,4.4370,3.9829,0.4984,0.5926,2.9914,5.9533,3.0181,2.9000,0.7684,1.4080,2.5539,1.4100,4.8794,2.6096,4.1599,6.1158,3.9594,
0.9331,1.6552,4.4423,3.9851,0.5044,0.6001,3.0001,5.9540,3.0124,2.8983,0.7608,1.4042,2.5524,1.4036,4.8756,2.6045,4.1528,6.1215,3.9515,
0.9345,1.6504,4.4473,3.9875,0.5115,0.6069,3.0070,5.9541,3.0094,2.8993,0.7548,1.4003,2.5513,1.3979,4.8732,2.5992,4.1482,6.1262,3.9439,
0.9350,1.6461,4.4525,3.9895,0.5186,0.6136,3.0140,5.9545,3.0060,2.9010,0.7492,1.3964,2.5520,1.3921,4.8702,2.5942,4.1434,6.1315,3.9360,
0.9355,1.6412,4.4578,3.9909,0.5253,0.6197,3.0216,5.9551,3.0060,2.9041,0.7433,1.3915,2.5510,1.3863,4.8672,2.5896,4.1372,6.1369,3.9276,
0.9339,1.6373,4.4629,3.9917,0.5316,0.6253,3.0294,5.9566,3.0053,2.9081,0.7384,1.3859,2.5503,1.3812,4.8631,2.5847,4.1310,6.1427,3.9191,
0.9361,1.6316,4.4682,3.9935,0.5371,0.6310,3.0376,5.9589,3.0024,2.9100,0.7318,1.3832,2.5489,1.3753,4.8588,2.5820,4.1251,6.1486,3.9106,
0.9370,1.6269,4.4727,3.9952,0.5421,0.6349,3.0456,5.9612,3.0009,2.9097,0.7264,1.3790,2.5472,1.3692,4.8548,2.5779,4.1194,6.1542,3.9023,
0.9393,1.6226,4.4769,3.9972,0.5472,0.6392,3.0539,5.9632,2.9996,2.9110,0.7214,1.3766,2.5430,1.3629,4.8525,2.5722,4.1143,6.1588,3.8939,
0.9416,1.6178,4.4810,3.9996,0.5524,0.6445,3.0612,5.9645,2.9986,2.9120,0.7161,1.3739,2.5387,1.3571,4.8507,2.5650,4.1094,6.1631,3.8857,
0.9443,1.6135,4.4846,4.0021,0.5570,0.6485,3.0683,5.9654,2.9993,2.9134,0.7112,1.3692,2.5359,1.3523,4.8489,2.5572,4.1038,6.1674,3.8776,
0.9480,1.6090,4.4885,4.0051,0.5611,0.6524,3.0757,5.9665,2.9994,2.9140,0.7061,1.3647,2.5323,1.3479,4.8468,2.5498,4.0974,6.1720,3.8696,
0.9539,1.6025,4.4918,4.0090,0.5635,0.6562,3.0827,5.9673,3.0005,2.9156,0.6995,1.3590,2.5268,1.3434,4.8461,2.5412,4.0922,6.1758,3.8621,
0.9604,1.5957,4.4952,4.0132,0.5656,0.6591,3.0892,5.9689,3.0006,2.9149,0.6925,1.3544,2.5214,1.3398,4.8451,2.5334,4.0875,6.1801,3.8546,
0.9678,1.5884,4.4981,4.0172,0.5671,0.6613,3.0954,5.9703,3.0022,2.9166,0.6850,1.3501,2.5145,1.3360,4.8443,2.5257,4.0833,6.1837,3.8473,
0.9759,1.5806,4.5009,4.0213,0.5683,0.6643,3.1019,5.9713,3.0033,2.9170,0.6770,1.3470,2.5072,1.3315,4.8438,2.5179,4.0788,6.1873,3.8401,
0.9834,1.5730,4.5038,4.0256,0.5693,0.6669,3.1080,5.9729,3.0048,2.9163,0.6692,1.3438,2.5025,1.3279,4.8431,2.5116,4.0745,6.1908,3.8330,
0.9904,1.5655,4.5063,4.0305,0.5720,0.6712,3.1139,5.9730,3.0062,2.9153,0.6612,1.3416,2.4961,1.3244,4.8430,2.5036,4.0715,6.1940,3.8264,
0.9978,1.5576,4.5089,4.0356,0.5750,0.6757,3.1195,5.9728,3.0082,2.9143,0.6528,1.3392,2.4897,1.3207,4.8436,2.4960,4.0694,6.1968,3.8201,
1.0036,1.5504,4.5119,4.0400,0.5790,0.6813,3.1250,5.9730,3.0071,2.9126,0.6451,1.3394,2.4849,1.3171,4.8438,2.4896,4.0667,6.1997,3.8141,
1.0097,1.5432,4.5155,4.0447,0.5832,0.6866,3.1309,5.9737,3.0050,2.9094,0.6373,1.3412,2.4826,1.3128,4.8440,2.4853,4.0638,6.2031,3.8080,
1.0159,1.5360,4.5190,4.0494,0.5889,0.6929,3.1364,5.9733,3.0037,2.9091,0.6295,1.3421,2.4802,1.3085,4.8449,2.4804,4.0616,6.2056,3.8020,
1.0215,1.5296,4.5227,4.0539,0.5956,0.6995,3.1419,5.9729,3.0022,2.9076,0.6222,1.3439,2.4762,1.3031,4.8458,2.4746,4.0596,6.2075,3.7955,
1.0257,1.5231,4.5262,4.0587,0.6041,0.7077,3.1462,5.9710,3.0017,2.9071,0.6147,1.3450,2.4705,1.2984,4.8482,2.4667,4.0584,6.2087,3.7893,
1.0301,1.5166,4.5294,4.0632,0.6121,0.7158,3.1507,5.9693,3.0004,2.9070,0.6071,1.3455,2.4640,1.2937,4.8504,2.4586,4.0570,6.2099,3.7831,
