10.737013,2.770115,2.491548,7.098717,4.734385,3.821680,0.210459,4.493968,11.168126,6.937287,3.174647,11.165810,11.794254,6.132290,3.736036,6.779561,2.699832,4.857935,5.130017,4.609623,7.132714,
10.755130,2.742860,2.462367,7.124315,4.705319,3.846973,0.240495,4.503695,11.197561,6.910582,3.200747,11.181782,11.772280,6.105380,3.761515,6.805520,2.729644,4.886139,5.155959,4.638002,7.104513,
10.774463,2.719822,2.437135,7.146192,4.683658,3.872493,0.269141,4.512416,11.227043,6.885079,3.222581,11.199396,11.752953,6.079674,3.787364,6.824281,2.758631,4.910572,5.176218,4.662881,7.078431,
10.796390,2.694362,2.410124,7.168202,4.670805,3.899640,0.282681,4.525957,11.254993,6.857929,3.245476,11.221239,11.730129,6.052372,3.814710,6.842103,2.788039,4.935707,5.197693,4.688211,7.050949,
10.821069,2.680068,2.402557,7.183278,4.657273,3.926628,0.302645,4.545688,11.282927,6.835978,3.256647,11.234978,11.723275,6.030560,3.841846,6.850370,2.814527,4.948967,5.208682,4.709149,7.028614,
10.847085,2.678828,2.410542,7.191607,4.644030,3.950640,0.325510,4.568640,11.309879,6.821023,3.256700,11.239932,11.729827,6.016108,3.865811,6.850712,2.835558,4.950538,5.208684,4.725449,7.012773,
10.874370,2.679258,2.423159,7.196449,4.632728,3.976500,0.349658,4.593608,11.337549,6.809547,3.251866,11.240981,11.740890,6.005114,3.891648,6.845209,2.857605,4.947349,5.204169,4.740793,6.996623,
10.897217,2.683627,2.437815,7.198977,4.619925,4.002966,0.374236,4.614668,11.362254,6.800203,3.243717,11.237237,11.753906,5.996530,3.918151,6.838637,2.875980,4.940738,5.199092,4.755686,6.982800,
10.917172,2.690338,2.453192,7.201305,4.612153,4.027073,0.399305,4.633158,11.386389,6.793462,3.235700,11.234558,11.766879,5.990538,3.942290,6.831714,2.892044,4.933407,5.193568,4.769194,6.971380,
10.935630,2.696772,2.464986,7.204393,4.607487,4.044037,0.423721,4.648983,11.409229,6.788515,3.230253,11.237368,11.777441,5.986122,3.959308,6.826267,2.906943,4.927388,5.190174,4.781863,6.962372,
10.950782,2.702414,2.474610,7.207781,4.606250,4.054693,0.446105,4.658391,11.431468,6.784472,3.225650,11.239760,11.786273,5.982232,3.970015,6.821984,2.921296,4.922007,5.188167,4.793773,6.954928,
10.964344,2.711901,2.484660,7.210907,4.603390,4.061754,0.470590,4.655278,11.451549,6.786697,3.219968,11.245058,11.794642,5.983978,3.977105,6.819270,2.931457,4.914057,5.186913,4.806029,6.948399,
10.971747,2.721321,2.492944,7.214585,4.601865,4.063584,0.492330,4.651128,11.471146,6.789417,3.215142,11.250314,11.801474,5.985961,3.978975,6.819254,2.939620,4.907312,5.186931,4.818248,6.944290,
10.979451,2.732041,2.505133,7.217256,4.591412,4.069025,0.513678,4.650852,11.489353,6.793336,3.207981,11.253515,11.810282,5.989404,3.984269,6.817691,2.947295,4.898391,5.185570,4.829911,6.940018,
10.977312,2.736989,2.504029,7.222711,4.586443,4.061854,0.526632,4.643586,11.510532,6.796260,3.205922,11.262836,11.809561,5.990115,3.977038,6.824189,2.957297,4.893365,5.191012,4.844355,6.936826,
10.973934,2.743752,2.503183,7.228034,4.574655,4.051617,0.540483,4.633472,11.528442,6.802416,3.203626,11.270814,11.809094,5.993906,3.966619,6.832386,2.964240,4.888219,5.196568,4.858863,6.935263,
10.976951,2.754096,2.508364,7.231813,4.556415,4.044988,0.556495,4.624614,11.540629,6.810985,3.199678,11.276366,11.811594,6.000751,3.959393,6.838288,2.968365,4.881640,5.198565,4.871780,6.934113,
10.971398,2.765951,2.510968,7.236104,4.536220,4.033506,0.572228,4.612635,11.554373,6.820396,3.194107,11.280229,11.812227,6.007167,3.947287,6.847841,2.966310,4.873031,5.203777,4.883809,6.937820,
10.965721,2.776027,2.510674,7.241242,4.513012,4.020123,0.584854,4.597449,11.567831,6.832323,3.190225,11.283994,11.809896,6.015307,3.933073,6.858968,2.963705,4.866492,5.210789,4.895949,6.943630,
10.954626,2.787569,2.501618,7.248980,4.490332,4.002031,0.599645,4.577076,11.584971,6.848155,3.190886,11.292049,11.801512,6.025153,3.914314,6.872954,2.959791,4.863309,5.222044,4.907538,6.953231,
10.944331,2.794902,2.490548,7.256996,4.465068,3.985257,0.610467,4.558739,11.603095,6.863877,3.192527,11.298777,11.792253,6.034461,3.896621,6.886637,2.958315,4.861879,5.233940,4.919351,6.961952,
