-0.0000,-0.0000,-0.0000,0.0016,0.0000,-0.0001,-0.0022,0.0005,0.0007,-0.0007,0.0014,0.0023,-0.0018,-0.0000,-0.0000,-0.0007,-0.0000,-0.0000,-0.0067,0.0019,-0.0096,-0.0082,-0.0067,-0.0103,-0.0046,-0.0000,0.0005,-0.0032,0.0000,-0.0011,-0.0002,0.0001,0.0000,0.0118,-0.0014,-0.0002,0.0018,0.0000,-0.0050,0.0030,-0.0000,0.0011,0.0012,-0.0056,-0.0078,0.0033,0.0000,-0.0082,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,-0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0001,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0000,0.0000,-0.0000,-0.0000,0.0000,
-0.0000,0.0000,-0.0000,0.0004,-0.0000,-0.0000,-0.0007,0.0001,0.0002,-0.0004,-0.0009,0.0008,0.0000,-0.0000,0.0005,-0.0015,-0.0000,-0.0000,-0.0098,0.0007,-0.0060,-0.0063,-0.0048,-0.0046,-0.0022,0.0000,0.0003,-0.0011,-0.0000,-0.0004,0.0001,-0.0007,-0.0007,0.0114,0.0015,0.0008,-0.0008,-0.0000,-0.0030,0.0002,-0.0000,0.0003,0.0007,-0.0034,-0.0116,0.0006,0.0000,-0.0011,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,-0.0000,-0.0000,0.0000,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0000,-0.0000,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0001,-0.0001,0.0000,-0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,-0.0000,
-0.0000,-0.0000,-0.0000,0.0030,-0.0000,-0.0002,-0.0051,0.0010,0.0018,-0.0013,0.0074,0.0058,-0.0050,0.0000,-0.0042,-0.0047,-0.0000,0.0000,-0.0108,-0.0218,-0.0022,-0.0137,-0.0129,-0.0173,-0.0071,0.0000,0.0009,-0.0079,-0.0000,-0.0027,-0.0014,0.0005,0.0005,0.0211,0.0221,0.0259,-0.0096,0.0000,-0.0131,0.0071,-0.0000,0.0023,0.0026,-0.0250,-0.0280,0.0065,-0.0000,-0.0171,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,-0.0000,-0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0000,-0.0000,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,
-0.0000,-0.0000,-0.0000,-0.0004,0.0000,0.0000,0.0008,-0.0001,-0.0003,0.0002,0.0013,-0.0024,-0.0001,0.0000,0.0012,-0.0000,0.0000,0.0000,-0.0026,0.0015,-0.0028,-0.0040,-0.0015,-0.0024,0.0008,0.0000,0.0002,0.0012,-0.0000,0.0004,0.0003,0.0010,0.0010,0.0034,-0.0008,-0.0009,0.0003,0.0000,-0.0013,-0.0026,0.0000,-0.0008,-0.0008,-0.0026,-0.0063,-0.0017,-0.0000,0.0015,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
-0.0000,-0.0000,-0.0000,0.0015,0.0000,-0.0001,-0.0019,0.0004,0.0004,-0.0005,-0.0002,0.0041,0.0001,0.0000,-0.0004,-0.0010,0.0000,0.0000,-0.0100,0.0022,-0.0080,-0.0067,-0.0052,-0.0029,0.0004,-0.0000,0.0004,-0.0027,-0.0000,-0.0010,-0.0009,-0.0014,-0.0014,0.0122,-0.0002,-0.0005,-0.0004,0.0000,-0.0022,0.0039,-0.0000,0.0012,0.0016,-0.0038,-0.0112,0.0010,-0.0000,-0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0001,-0.0001,-0.0000,-0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0000,-0.0000,
0.0000,-0.0000,0.0000,-0.0005,0.0000,0.0000,0.0014,-0.0002,-0.0006,0.0002,-0.0018,-0.0013,0.0015,0.0000,0.0016,-0.0009,0.0000,0.0000,-0.0111,0.0026,-0.0046,-0.0007,0.0053,0.0046,0.0028,-0.0000,-0.0000,0.0024,-0.0000,0.0008,0.0005,-0.0001,-0.0001,0.0099,-0.0002,-0.0019,0.0008,-0.0000,0.0029,-0.0018,-0.0000,-0.0005,0.0003,-0.0030,-0.0166,-0.0054,-0.0000,0.0157,0.0000,-0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0000,-0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0000,-0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,-0.0000,
0.0000,0.0000,-0.0000,-0.0001,0.0000,0.0000,0.0007,-0.0001,-0.0004,0.0003,-0.0000,-0.0020,0.0018,-0.0000,0.0022,0.0006,0.0000,-0.0000,-0.0087,0.0005,-0.0047,0.0013,0.0010,-0.0008,0.0013,0.0000,-0.0000,0.0014,0.0000,0.0005,0.0001,0.0002,0.0002,0.0095,0.0007,-0.0001,0.0100,0.0000,0.0030,-0.0034,0.0000,-0.0011,-0.0001,-0.0056,-0.0156,-0.0068,-0.0000,0.0195,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,-0.0000,-0.0000,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,-0.0000,0.0000,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,
0.0000,-0.0000,-0.0000,0.0004,0.0000,-0.0000,0.0005,0.0001,-0.0005,-0.0008,-0.0019,0.0038,0.0021,-0.0000,0.0049,0.0094,-0.0000,-0.0001,0.0025,0.0423,-0.0361,-0.0019,0.0020,0.0092,0.0017,0.0000,-0.0000,0.0013,0.0000,0.0004,-0.0018,-0.0020,-0.0020,0.0073,-0.0432,-0.0409,-0.0137,-0.0000,-0.0000,0.0021,0.0000,0.0004,-0.0007,0.0051,0.0106,0.0032,-0.0000,-0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,
-0.0000,-0.0000,-0.0000,-0.0005,0.0000,0.0000,0.0005,-0.0001,-0.0000,-0.0004,-0.0021,-0.0007,0.0003,0.0000,0.0016,0.0013,0.0000,-0.0000,-0.0029,0.0114,-0.0088,-0.0053,-0.0017,-0.0002,-0.0006,0.0000,0.0002,0.0005,0.0000,0.0002,0.0001,-0.0006,-0.0006,0.0037,-0.0104,-0.0108,-0.0006,-0.0000,-0.0006,-0.0015,-0.0000,-0.0003,0.0000,0.0023,-0.0008,0.0000,0.0000,-0.0007,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0000,-0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,
0.0000,0.0000,0.0000,-0.0005,0.0000,0.0000,0.0007,-0.0001,-0.0002,-0.0011,-0.0004,-0.0001,0.0039,0.0000,0.0001,-0.0011,-0.0000,0.0000,-0.0019,-0.0350,0.0275,0.0454,0.0035,-0.0278,0.0059,-0.0000,-0.0010,0.0010,-0.0000,0.0004,0.0001,-0.0020,-0.0020,-0.0045,0.0328,0.0313,0.0673,0.0000,0.0110,-0.0040,-0.0000,-0.0007,-0.0022,-0.0025,-0.0026,-0.0160,0.0000,0.0485,0.0000,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,-0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0000,-0.0000,0.0000,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,
