-0.1568, 0.4708, -0.5513
-0.1578, 0.4698, -0.5523
-0.1587, 0.4688, -0.5533
-0.1597, 0.4678, -0.5543
-0.1607, 0.4668, -0.5552
-0.1617, 0.4658, -0.5561
-0.1627, 0.4648, -0.5570
-0.1636, 0.4639, -0.5580
-0.1645, 0.4630, -0.5589
-0.1655, 0.4620, -0.5599
-0.1664, 0.4611, -0.5608
-0.1673, 0.4602, -0.5618
-0.1682, 0.4594, -0.5627
-0.1691, 0.4586, -0.5637
-0.1700, 0.4577, -0.5647
-0.1708, 0.4569, -0.5657
-0.1716, 0.4561, -0.5666
-0.1725, 0.4553, -0.5676
-0.1734, 0.4545, -0.5685
-0.1743, 0.4538, -0.5694
-0.1751, 0.4531, -0.5703
-0.1759, 0.4524, -0.5711
-0.1767, 0.4517, -0.5720
-0.1775, 0.4510, -0.5729
-0.1782, 0.4504, -0.5737
-0.1790, 0.4496, -0.5745
-0.1797, 0.4489, -0.5753
-0.1805, 0.4482, -0.5761
-0.1812, 0.4475, -0.5770
-0.1820, 0.4469, -0.5778
-0.1826, 0.4462, -0.5785
-0.1833, 0.4456, -0.5793
-0.1839, 0.4450, -0.5800
-0.1845, 0.4445, -0.5806
-0.1851, 0.4439, -0.5813
-0.1857, 0.4434, -0.5819
-0.1862, 0.4429, -0.5824
-0.1868, 0.4424, -0.5830
-0.1873, 0.4419, -0.5835
-0.1878, 0.4415, -0.5840
-0.1884, 0.4411, -0.5845
-0.1888, 0.4407, -0.5850
-0.1893, 0.4403, -0.5854
-0.1897, 0.4400, -0.5859
-0.1901, 0.4396, -0.5863
-0.1906, 0.4393, -0.5867
-0.1910, 0.4390, -0.5871
-0.1914, 0.4387, -0.5875
-0.1918, 0.4384, -0.5880
-0.1922, 0.4381, -0.5884
-0.1925, 0.4378, -0.5887
-0.1929, 0.4375, -0.5891
-0.1933, 0.4373, -0.5895
-0.1936, 0.4371, -0.5898
-0.1939, 0.4369, -0.5901
-0.1942, 0.4367, -0.5904
-0.1944, 0.4366, -0.5907
-0.1947, 0.4364, -0.5909
-0.1949, 0.4363, -0.5912
-0.1951, 0.4361, -0.5914
-0.1953, 0.4360, -0.5916
-0.1955, 0.4359, -0.5918
-0.1957, 0.4358, -0.5920
-0.1959, 0.4357, -0.5921
-0.1960, 0.4356, -0.5923
