-0.0092, 0.0129, 0.3137
-0.0102, 0.0119, 0.3127
-0.0112, 0.0110, 0.3117
-0.0122, 0.0101, 0.3108
-0.0131, 0.0093, 0.3099
-0.0141, 0.0084, 0.3090
-0.0150, 0.0076, 0.3081
-0.0159, 0.0068, 0.3073
-0.0169, 0.0060, 0.3064
-0.0179, 0.0052, 0.3055
-0.0188, 0.0044, 0.3046
-0.0198, 0.0037, 0.3037
-0.0208, 0.0030, 0.3028
-0.0217, 0.0024, 0.3019
-0.0226, 0.0018, 0.3011
-0.0236, 0.0012, 0.3001
-0.0246, 0.0007, 0.2992
-0.0255, 0.0003, 0.2984
-0.0264, -0.0002, 0.2976
-0.0274, -0.0009, 0.2967
-0.0284, -0.0014, 0.2959
-0.0293, -0.0020, 0.2951
-0.0303, -0.0026, 0.2942
-0.0312, -0.0032, 0.2933
-0.0322, -0.0038, 0.2924
-0.0332, -0.0043, 0.2915
-0.0342, -0.0050, 0.2906
-0.0353, -0.0056, 0.2895
-0.0364, -0.0061, 0.2886
-0.0373, -0.0064, 0.2876
-0.0382, -0.0065, 0.2867
-0.0391, -0.0068, 0.2859
-0.0401, -0.0072, 0.2849
-0.0411, -0.0076, 0.2839
-0.0422, -0.0081, 0.2829
-0.0433, -0.0085, 0.2819
-0.0444, -0.0090, 0.2808
-0.0455, -0.0094, 0.2798
-0.0466, -0.0098, 0.2788
-0.0477, -0.0103, 0.2777
-0.0489, -0.0110, 0.2766
-0.0501, -0.0117, 0.2755
-0.0513, -0.0123, 0.2743
-0.0524, -0.0128, 0.2733
-0.0534, -0.0132, 0.2722
-0.0545, -0.0134, 0.2712
-0.0555, -0.0137, 0.2701
-0.0566, -0.0139, 0.2690
-0.0577, -0.0139, 0.2679
-0.0589, -0.0140, 0.2669
-0.0600, -0.0140, 0.2658
-0.0610, -0.0139, 0.2648
-0.0620, -0.0138, 0.2639
-0.0630, -0.0134, 0.2630
-0.0639, -0.0129, 0.2621
-0.0649, -0.0124, 0.2612
-0.0659, -0.0117, 0.2603
-0.0669, -0.0111, 0.2594
-0.0679, -0.0105, 0.2585
-0.0690, -0.0099, 0.2575
-0.0700, -0.0092, 0.2566
-0.0710, -0.0083, 0.2557
-0.0720, -0.0073, 0.2548
-0.0731, -0.0063, 0.2537
-0.0742, -0.0053, 0.2527
-0.0754, -0.0042, 0.2516
-0.0767, -0.0031, 0.2504
-0.0779, -0.0020, 0.2492
-0.0791, -0.0008, 0.2482
-0.0803, 0.0004, 0.2471
-0.0815, 0.0017, 0.2461
-0.0827, 0.0031, 0.2451
-0.0839, 0.0045, 0.2440
-0.0851, 0.0059, 0.2430
-0.0864, 0.0071, 0.2419
-0.0877, 0.0084, 0.2407
-0.0890, 0.0098, 0.2395
-0.0903, 0.0113, 0.2385
-0.0915, 0.0129, 0.2375
-0.0928, 0.0145, 0.2364
-0.0941, 0.0162, 0.2353
-0.0953, 0.0179, 0.2342
-0.0965, 0.0197, 0.2332
-0.0976, 0.0215, 0.2325
-0.0987, 0.0233, 0.2317
-0.0998, 0.0252, 0.2309
-0.1010, 0.0271, 0.2299
-0.1021, 0.0290, 0.2291
-0.1032, 0.0310, 0.2284
-0.1042, 0.0329, 0.2276
-0.1051, 0.0348, 0.2270
-0.1059, 0.0368, 0.2265
-0.1067, 0.0387, 0.2260
-0.1075, 0.0406, 0.2255
-0.1084, 0.0425, 0.2250
-0.1092, 0.0443, 0.2245
-0.1099, 0.0463, 0.2241
-0.1104, 0.0482, 0.2242
-0.1111, 0.0501, 0.2243
-0.1117, 0.0520, 0.2243
-0.1121, 0.0538, 0.2244
-0.1124, 0.0557, 0.2247
-0.1126, 0.0575, 0.2250
-0.1129, 0.0594, 0.2253
-0.1132, 0.0612, 0.2256
-0.1137, 0.0630, 0.2257
-0.1141, 0.0649, 0.2259
-0.1145, 0.0667, 0.2260
-0.1144, 0.0687, 0.2266
-0.1146, 0.0707, 0.2270
-0.1145, 0.0726, 0.2273
-0.1154, 0.0744, 0.2270
-0.1160, 0.0761, 0.2269
-0.1166, 0.0780, 0.2268
-0.1171, 0.0798, 0.2268
-0.1174, 0.0816, 0.2270
-0.1179, 0.0834, 0.2270
-0.1184, 0.0853, 0.2271
-0.1187, 0.0872, 0.2272
-0.1189, 0.0891, 0.2278
-0.1192, 0.0910, 0.2279
-0.1195, 0.0929, 0.2284
-0.1206, 0.0945, 0.2275
-0.1215, 0.0961, 0.2267
-0.1223, 0.0977, 0.2259
-0.1230, 0.0993, 0.2253
-0.1235, 0.1011, 0.2248
-0.1241, 0.1029, 0.2244
-0.1246, 0.1047, 0.2240
-0.1250, 0.1066, 0.2236
-0.1254, 0.1084, 0.2234
-0.1259, 0.1102, 0.2231
-0.1263, 0.1120, 0.2229
-0.1266, 0.1139, 0.2228
-0.1267, 0.1157, 0.2229
-0.1268, 0.1176, 0.2230
-0.1267, 0.1196, 0.2232
-0.1267, 0.1214, 0.2235
-0.1265, 0.1234, 0.2239
-0.1263, 0.1254, 0.2243
-0.1261, 0.1274, 0.2248
-0.1259, 0.1295, 0.2253
-0.1256, 0.1317, 0.2257
-0.1255, 0.1338, 0.2260
-0.1253, 0.1360, 0.2267
-0.1250, 0.1382, 0.2274
-0.1246, 0.1403, 0.2281
-0.1243, 0.1424, 0.2287
-0.1240, 0.1446, 0.2292
-0.1236, 0.1468, 0.2299
-0.1232, 0.1491, 0.2307
-0.1228, 0.1513, 0.2315
-0.1223, 0.1534, 0.2322
-0.1218, 0.1555, 0.2329
-0.1213, 0.1576, 0.2337
-0.1208, 0.1597, 0.2344
-0.1203, 0.1619, 0.2352
-0.1197, 0.1640, 0.2360
-0.1189, 0.1663, 0.2371
-0.1181, 0.1684, 0.2382
-0.1179, 0.1706, 0.2391
-0.1175, 0.1727, 0.2400
-0.1172, 0.1749, 0.2408
