0.000010,-0.000069,0.000095,-0.000079,0.001356,0.003706,0.001071,0.008115,-0.011627,-0.004068,0.000052,0.000095,-0.000156,-0.000039,-0.000009,0.000047,0.000601,-0.000706,0.005495,-0.000291,0.001968,0.003966,0.000230,0.000000,0.001042,-0.005003,-0.000075,0.000070,-0.016804,0.001802,0.000191,0.023644,0.000889,
-0.000023,-0.000186,0.000074,-0.000055,0.001058,0.007217,-0.000122,0.010449,-0.006809,-0.000054,0.000029,0.000035,-0.000051,-0.000067,0.000001,0.000002,0.002801,-0.000204,-0.001821,-0.000804,0.001756,0.001290,0.000068,0.000001,0.004703,-0.000306,-0.000040,0.000009,0.008701,-0.000117,-0.000065,0.002109,-0.001271,
-0.000097,-0.000391,0.000098,-0.000152,0.000368,0.003109,-0.000361,0.002562,-0.000953,0.000874,-0.000014,0.000010,-0.000232,0.000007,0.000007,-0.000019,0.000731,-0.000238,0.001246,0.005784,0.005156,0.002363,0.000424,0.000007,0.001882,-0.005976,-0.000079,0.000188,0.001896,-0.003403,-0.000091,-0.005974,0.004842,
0.000009,0.000036,-0.000087,-0.000005,-0.000510,-0.005123,0.000970,0.003169,0.001790,-0.000650,0.000001,0.000008,0.000111,0.000045,0.000001,0.000002,-0.003972,-0.000196,0.002374,0.000899,0.001829,-0.000007,0.000268,-0.000002,-0.002739,-0.004592,-0.000025,0.000090,0.007987,-0.000624,-0.000047,0.003279,0.002145,
0.000048,-0.000300,0.000066,-0.000080,0.000932,0.001539,0.000155,0.003677,-0.003927,0.001482,-0.000004,-0.000000,-0.000161,-0.000102,0.000006,-0.000043,0.000131,0.000030,0.002104,0.007893,0.003151,0.000782,0.000232,0.000039,-0.002837,-0.006360,-0.000061,0.000024,-0.005357,-0.001640,-0.000124,-0.001835,0.001489,
0.000026,-0.000381,0.000035,-0.000187,-0.000957,-0.003982,0.000795,0.003124,0.003839,0.002307,0.000001,-0.000015,0.000069,0.000091,0.000013,-0.000061,0.000151,-0.000144,0.001300,0.009769,0.002781,-0.000807,0.000207,0.000037,-0.001788,-0.003151,-0.000049,0.000079,0.004990,-0.003354,-0.000005,-0.009999,0.006897,
-0.000199,-0.000216,-0.000164,0.000132,0.000396,0.007159,0.000219,0.000631,-0.001159,-0.002478,0.000007,0.000043,0.000275,0.000143,0.000005,-0.000013,-0.001847,-0.000057,0.000676,0.005217,0.003436,-0.002533,-0.000034,0.000036,-0.001463,0.004537,-0.000067,0.000022,0.026355,-0.001719,0.000094,0.004469,0.004081,
-0.000109,-0.000264,-0.000121,-0.000005,-0.000384,0.000557,0.000401,0.001987,0.005547,0.001764,-0.000012,-0.000042,-0.000044,0.000158,0.000006,-0.000021,0.002197,0.000164,-0.000867,0.004830,0.002719,0.001069,0.000192,0.000001,0.002244,-0.002194,-0.000069,0.000189,0.007913,-0.002154,0.000001,-0.001083,0.002319,
-0.000105,0.000205,-0.000001,0.000146,0.000112,-0.000130,0.000448,-0.001679,0.007030,0.000944,0.000052,0.000069,0.000578,0.000093,0.000004,-0.000004,-0.002036,-0.000887,-0.001272,0.002483,0.000417,-0.000402,-0.000066,0.000055,0.000265,-0.002964,0.000059,-0.000004,0.005104,-0.000986,-0.000055,-0.000847,0.000380,
0.000055,0.000120,-0.000033,-0.000062,0.000185,-0.003674,0.000532,-0.002397,0.003170,0.000614,0.000017,-0.000003,0.000090,0.000115,0.000001,-0.000038,-0.004565,-0.000230,-0.000810,0.005346,0.000652,-0.000210,0.000614,0.000019,-0.002296,-0.000459,-0.000091,0.000385,0.000649,-0.000480,-0.000140,0.000106,0.000491,
-0.000092,0.000341,-0.000335,0.000118,0.000286,-0.003042,0.000076,-0.000742,0.001316,0.000076,-0.000019,-0.000014,0.000447,0.000225,-0.000003,0.000060,-0.000313,-0.000396,-0.000177,-0.005303,-0.000188,0.000059,0.000213,0.000005,-0.001685,0.003571,0.000060,-0.000050,0.006620,0.000349,0.000055,-0.000510,0.000754,
0.000330,0.000193,-0.000658,0.000503,0.000267,-0.001981,0.000054,0.001341,0.004583,-0.000065,-0.000096,-0.000111,0.000857,0.000446,-0.000003,0.000032,0.000876,-0.000156,0.000408,0.003886,-0.000820,-0.000254,-0.000198,0.000097,-0.000448,-0.000419,-0.000037,-0.000113,-0.000722,0.000150,-0.000284,-0.002843,-0.000332,
-0.000062,0.000602,-0.000003,0.000047,0.000325,0.001283,0.000468,0.001566,0.005730,-0.000310,0.000045,0.000067,0.000376,-0.000007,-0.000001,-0.000007,-0.000193,-0.000174,0.000730,0.000845,0.000252,-0.000699,0.000146,0.000081,-0.000268,-0.001487,0.000009,0.000530,0.008961,-0.000192,0.000329,0.000083,0.002251,
-0.000074,0.001030,-0.000343,0.000198,-0.000046,-0.002284,0.000577,0.001795,0.004112,-0.000691,-0.000007,0.000003,0.000391,0.000277,0.000000,-0.000022,-0.002336,-0.000482,0.003873,0.001191,0.000916,0.000514,0.000409,0.000088,-0.000982,0.001251,-0.000016,0.000268,-0.008116,-0.000171,0.000029,0.003467,0.001240,
0.000096,-0.000597,-0.000049,0.000035,0.000103,-0.002801,-0.001368,-0.004270,0.003987,0.000332,0.000007,-0.000055,0.000169,-0.000044,0.000002,0.000095,-0.001930,-0.002306,-0.001129,-0.000188,-0.000191,-0.001202,0.000608,-0.000006,-0.001255,0.000059,-0.000059,0.000251,0.000967,-0.001305,-0.000472,-0.004333,0.000551,
0.000501,0.001555,-0.000269,0.000205,0.000468,-0.005032,0.000137,0.003646,0.005297,0.000090,0.000112,0.000115,0.000223,0.000027,-0.000003,-0.000094,0.000327,0.000270,0.001438,0.000877,-0.003798,-0.000184,0.000209,0.000152,0.000230,0.001281,-0.000181,0.000437,-0.002501,0.004115,-0.000495,-0.000240,-0.000646,
-0.000309,0.001430,-0.000656,0.000533,0.000222,-0.002486,0.000653,-0.000427,0.001780,-0.000956,0.000026,0.000046,0.001460,0.000368,0.000007,-0.000007,-0.001515,0.000385,0.004442,-0.001823,0.001197,0.001011,0.000311,0.000137,-0.003117,0.005315,0.000061,-0.000123,0.006547,0.001276,0.000932,0.006647,0.000905,
-0.000268,0.001712,-0.000408,0.000187,-0.000345,-0.003057,0.000242,0.000973,0.012529,0.000229,-0.000048,-0.000060,0.000971,0.000326,0.000023,0.000152,0.000315,0.000636,0.000404,0.006674,0.000396,0.000747,-0.000364,0.000072,-0.000036,-0.002742,-0.000058,0.000090,-0.005292,0.000332,0.000376,0.002393,0.001834,
-0.000343,0.003066,-0.000285,0.000245,0.000177,-0.003306,0.000920,0.003740,-0.001445,-0.000098,0.000022,0.000005,0.000639,-0.000010,0.000053,0.000249,-0.000829,-0.001212,0.002216,-0.003004,0.003742,0.001718,0.000423,0.000127,-0.002699,0.006821,-0.000025,0.000686,0.002744,-0.001697,-0.000174,0.010817,-0.002806,
0.000069,0.000474,-0.000480,0.000281,0.001780,-0.000110,0.001187,0.000659,0.001333,0.000460,0.000019,-0.000122,0.000028,0.000064,-0.000003,0.000234,0.000919,0.001191,-0.000443,0.003485,0.001375,0.000181,0.000235,-0.000081,-0.000576,0.011492,-0.000034,0.000105,-0.000128,0.000250,-0.000611,0.007649,-0.008048,
-0.000186,0.001243,-0.000314,0.000188,0.000308,0.000499,-0.001958,-0.000021,0.014086,0.000012,0.000006,0.000143,0.000146,0.000119,-0.000024,-0.000278,0.001443,-0.001733,0.001243,0.003071,-0.000318,0.000597,0.000344,0.000005,0.000189,-0.000401,-0.000175,0.000174,-0.004299,-0.000429,-0.000082,-0.003362,0.005638,
0.000053,0.000951,0.000042,0.000038,-0.000206,-0.003501,0.000225,-0.002110,-0.000245,0.000020,-0.000045,-0.000021,0.000695,0.000006,0.000016,-0.000265,-0.000282,0.000222,0.000386,-0.005751,-0.000465,0.001465,0.000024,0.000135,-0.000991,0.006990,-0.000247,0.000270,-0.001857,0.000786,-0.000140,-0.000286,0.002760,
-0.000938,0.001758,-0.000210,0.000277,-0.000339,-0.009266,0.002512,0.002777,0.014884,-0.001569,-0.000039,-0.000173,-0.000152,0.000098,0.000029,-0.000419,-0.006704,-0.001088,0.002228,0.004909,0.009437,0.000084,0.000759,-0.000576,-0.004268,-0.007568,-0.000374,-0.000083,-0.016626,-0.008296,0.001008,0.004814,0.012122,
