1.311758,3.854113,2.674920,5.648617,5.693251,0.537523,0.587998,2.420082,1.224307,0.596757,5.366429,3.580723,5.433867,5.657188,3.858628,4.948920,4.004135,3.069729,0.973045,3.737204,2.253619,2.345192,5.073845,1.531927,3.177237,1.148086,2.658762,5.337576,4.568281,3.862899,2.244014,5.670018,3.229618,
1.281834,3.880469,2.686359,5.663821,5.684314,0.564243,0.614444,2.440982,1.194678,0.624497,5.344302,3.574485,5.416297,5.641523,3.856492,4.921707,4.027527,3.043670,1.000849,3.766415,2.257597,2.315445,5.045505,1.525148,3.153169,1.118143,2.628836,5.311595,4.556505,3.884402,2.249177,5.699971,3.201929,
1.255203,3.908435,2.707237,5.657164,5.670081,0.579781,0.642128,2.462183,1.167156,0.651618,5.337803,3.561670,5.392826,5.631628,3.848913,4.895490,4.040736,3.015940,1.027533,3.795861,2.276952,2.304610,5.019025,1.526675,3.140834,1.088291,2.603793,5.287712,4.536224,3.892106,2.265173,5.729895,3.175089,
1.233178,3.926351,2.730116,5.643117,5.651022,0.591436,0.658164,2.485723,1.149121,0.661932,5.330797,3.542489,5.370527,5.632142,3.832130,4.896833,4.048643,2.997587,1.054984,3.819331,2.300494,2.310555,4.996778,1.524199,3.135935,1.060396,2.597227,5.269488,4.512893,3.882544,2.271398,5.754960,3.156665,
1.209907,3.938670,2.752747,5.647580,5.638786,0.602826,0.666613,2.505640,1.132066,0.667418,5.317541,3.523215,5.360768,5.637044,3.823745,4.884849,4.056414,2.985563,1.083070,3.833150,2.325838,2.324218,4.985946,1.516414,3.130636,1.032553,2.609700,5.264231,4.489244,3.864396,2.261443,5.776711,3.137527,
1.184473,3.942159,2.777642,5.652169,5.620098,0.620953,0.668472,2.528828,1.113904,0.676438,5.323771,3.500582,5.344311,5.638875,3.809576,4.878395,4.072457,2.973846,1.108032,3.840140,2.352181,2.342270,4.988669,1.499657,3.117831,1.004776,2.609880,5.274856,4.470865,3.848846,2.244380,5.801124,3.114788,
1.159865,3.943160,2.804162,5.642661,5.598930,0.633961,0.669064,2.553599,1.096231,0.674791,5.333488,3.476198,5.323719,5.647024,3.790764,4.873725,4.082713,2.961622,1.134598,3.850317,2.378120,2.363365,4.997584,1.495168,3.112151,0.976438,2.621149,5.290882,4.466354,3.828542,2.223515,5.826965,3.099698,
1.134656,3.937410,2.829224,5.632614,5.578502,0.648580,0.661664,2.573214,1.075430,0.673245,5.348424,3.450480,5.302520,5.654476,3.778263,4.866310,4.094953,2.952116,1.159768,3.861143,2.400599,2.383574,5.010856,1.497962,3.101873,0.947551,2.630969,5.310214,4.464799,3.817972,2.200473,5.851824,3.081932,
1.108139,3.932147,2.853680,5.632878,5.557169,0.665081,0.659082,2.594525,1.054359,0.671220,5.366117,3.423904,5.278725,5.662887,3.765379,4.858188,4.109439,2.939103,1.186186,3.870722,2.421421,2.405921,5.028163,1.501827,3.091737,0.918975,2.634497,5.332346,4.464484,3.813427,2.175475,5.876955,3.065460,
1.082332,3.928844,2.876632,5.630535,5.535422,0.685206,0.661237,2.617313,1.040280,0.679827,5.376683,3.398013,5.256036,5.657419,3.748453,4.865605,4.126824,2.923777,1.206508,3.876874,2.428940,2.424321,5.040703,1.490725,3.078140,0.893318,2.630713,5.346641,4.475487,3.823287,2.169028,5.898995,3.053351,
1.064534,3.917522,2.895960,5.628072,5.513385,0.705919,0.656563,2.634965,1.021669,0.685006,5.391152,3.373052,5.237115,5.647937,3.730844,4.878186,4.144685,2.910951,1.226196,3.886635,2.433213,2.442118,5.052905,1.482653,3.062434,0.866807,2.629019,5.361846,4.486860,3.836843,2.162933,5.915508,3.041977,
1.062158,3.901718,2.911328,5.626039,5.492476,0.726829,0.651493,2.650951,1.000284,0.674965,5.408672,3.354703,5.236937,5.638154,3.732399,4.896074,4.160376,2.901179,1.246141,3.893457,2.447860,2.463001,5.067230,1.466558,3.049432,0.840222,2.641997,5.373023,4.499545,3.831465,2.163213,5.935147,3.031884,
1.056024,3.890411,2.927605,5.624628,5.475201,0.747760,0.645012,2.653150,0.976198,0.669693,5.424124,3.335735,5.234114,5.636424,3.729047,4.911490,4.176479,2.886550,1.261876,3.898831,2.458290,2.480781,5.083190,1.456334,3.034025,0.814640,2.653961,5.386462,4.511472,3.828136,2.158743,5.951652,3.023600,
1.051156,3.876149,2.947257,5.627269,5.467974,0.771380,0.637476,2.653320,0.950057,0.667780,5.441580,3.315458,5.226427,5.643698,3.720528,4.919695,4.196567,2.869799,1.279728,3.893665,2.464362,2.496464,5.098956,1.452477,3.015921,0.787389,2.663245,5.402712,4.512682,3.829810,2.149410,5.963177,3.014532,
1.050451,3.857634,2.966359,5.627000,5.466275,0.793882,0.626137,2.644098,0.922304,0.668281,5.462428,3.294548,5.217662,5.654682,3.716333,4.921176,4.216651,2.853965,1.296206,3.891505,2.465693,2.512338,5.115689,1.452762,2.997651,0.761473,2.673957,5.420034,4.513886,3.834229,2.138044,5.972519,3.006489,
1.051820,3.838996,2.988739,5.635127,5.467813,0.815976,0.612461,2.632788,0.893444,0.666161,5.483508,3.274380,5.205397,5.666944,3.711231,4.921511,4.236819,2.839389,1.315223,3.893883,2.469651,2.525210,5.130532,1.454247,2.978082,0.735414,2.684072,5.437634,4.515614,3.837613,2.123007,5.979481,2.997058,
1.053434,3.819920,3.011512,5.644659,5.469781,0.838140,0.596674,2.619019,0.863961,0.665087,5.503172,3.255262,5.195071,5.682100,3.707645,4.921042,4.257144,2.826309,1.330396,3.898964,2.473132,2.541598,5.143592,1.455743,2.958133,0.710772,2.695766,5.453218,4.519323,3.840324,2.110123,5.982836,2.989715,
1.057504,3.800107,3.031450,5.652334,5.479588,0.858145,0.581612,2.606607,0.834653,0.665015,5.526226,3.238000,5.191146,5.688883,3.697206,4.911603,4.274319,2.812766,1.343642,3.905341,2.474004,2.558339,5.157454,1.453476,2.937772,0.686574,2.706181,5.469928,4.519002,3.845176,2.097894,5.985931,2.987833,
