-0.000045,0.007236,-0.000000,-0.000169,0.000877,-0.004150,-0.001825,-0.028931,-0.009558,-0.011025,-0.014326,-0.000000,-0.000045,-0.009338,0.000000,0.024953,-0.059784,-0.007949,0.000918,0.000183,0.004087,-0.000040,-0.004377,0.000000,0.001414,-0.000355,0.000000,-0.019413,0.029174,0.019632,0.007909,0.001229,0.065334,-0.001008,0.002810,0.000000,-0.047176,0.009091,-0.000000,0.049074,0.004554,-0.035197,0.020226,0.037177,0.000000,
-0.000621,0.017194,-0.000000,-0.006644,-0.003694,-0.010972,0.015984,-0.036273,0.012219,-0.022312,-0.000108,0.000000,0.000052,-0.012397,-0.000000,0.019649,-0.096751,0.002849,-0.007413,0.004738,-0.008832,0.003502,0.003363,0.000000,0.010497,-0.006831,0.000000,0.003288,0.038170,-0.003045,-0.002957,-0.017621,0.099125,0.002640,-0.005742,0.000000,-0.045203,0.015514,-0.000000,0.005393,0.027333,-0.006789,-0.028421,0.008791,0.000000,
0.000092,0.004595,0.000000,-0.004185,-0.002120,-0.003886,0.005041,-0.018790,0.003426,-0.006592,-0.012716,-0.000000,0.000116,-0.008580,-0.000000,0.011607,-0.073156,0.000356,-0.000221,-0.001744,-0.007015,-0.001575,-0.000600,0.000000,0.004829,-0.002844,-0.000000,-0.001292,0.018792,0.001401,-0.000409,-0.020368,0.071950,0.001791,-0.004715,-0.000000,-0.018899,0.008465,-0.000000,0.022591,0.014725,-0.017476,-0.008641,0.015497,0.000000,
-0.000008,0.010660,-0.000000,-0.002610,-0.001486,-0.005979,0.006250,-0.003954,0.008578,-0.003057,-0.001318,0.000000,-0.000047,-0.006768,0.000000,0.010845,-0.025984,-0.005221,-0.004237,0.005784,0.005421,0.002001,0.008477,-0.000000,0.004116,-0.003030,0.000000,0.006370,0.004668,-0.006430,0.005091,-0.003797,0.027652,-0.001286,0.004027,-0.000000,-0.003783,-0.002074,0.000000,0.032677,0.001653,-0.024375,0.022035,0.029817,-0.000000,
-0.000574,0.008187,0.000000,0.002654,0.004470,-0.003730,-0.004388,-0.000926,-0.005690,0.000587,-0.000111,-0.000000,-0.000035,0.001664,-0.000000,-0.002841,0.004216,-0.006930,0.002173,0.000007,0.004366,-0.000122,-0.000149,-0.000000,-0.000417,0.003610,0.000000,0.001532,0.000950,-0.001530,0.007459,-0.004533,-0.007352,-0.000599,0.003250,-0.000000,0.000927,-0.001346,-0.000000,-0.008564,0.002670,0.011893,-0.005072,-0.000682,-0.000000,
0.000214,-0.002269,-0.000000,0.005445,0.004145,0.003150,-0.011202,-0.001617,-0.017799,-0.000109,0.003178,0.000000,0.000162,-0.007922,-0.000000,0.007081,-0.007004,-0.006570,0.010579,-0.003550,0.014941,-0.002076,-0.005303,-0.000000,-0.005290,0.004952,0.000000,-0.016833,0.003005,0.016889,0.006825,0.000222,0.008536,-0.002577,0.011110,0.000000,-0.011728,-0.001541,-0.000000,0.025021,-0.001553,-0.018206,0.030587,0.033889,0.000000,
-0.000394,-0.002926,0.000000,-0.013645,-0.006448,-0.005032,0.021505,-0.017069,0.025081,-0.006583,-0.014129,-0.000000,0.000001,-0.005996,-0.000000,0.018800,-0.039065,-0.008478,-0.005703,0.000849,-0.010278,-0.000706,0.003876,0.000000,0.011958,-0.007339,-0.000000,0.029838,0.017635,-0.029891,0.008255,-0.007718,0.042122,0.001707,-0.007263,-0.000000,-0.005892,0.005365,0.000000,0.039931,0.007435,-0.031410,-0.004272,0.012006,0.000000,
-0.000129,-0.002537,-0.000000,0.000187,0.001475,0.000711,0.000281,0.012767,-0.000867,0.003938,-0.000429,0.000000,0.000114,-0.001873,0.000000,-0.007850,0.010345,-0.004652,0.005681,-0.001117,0.010130,0.000243,0.005973,-0.000000,-0.000189,0.001749,-0.000000,-0.004902,-0.011116,0.005033,0.005082,-0.002924,-0.014695,-0.001913,0.007309,0.000000,0.004325,-0.005388,0.000000,0.004497,0.000127,-0.000194,0.012115,0.015205,-0.000000,
-0.000472,0.009783,0.000000,-0.002892,-0.001002,-0.005417,0.006457,-0.000066,0.001316,-0.001355,-0.003468,0.000000,0.000080,-0.000120,-0.000000,-0.001990,-0.002483,0.005470,-0.005631,0.003842,-0.003211,0.003392,0.007087,0.000000,0.004049,-0.002177,0.000000,0.006210,0.003324,-0.006149,-0.005847,-0.000897,0.001499,0.000566,-0.002499,0.000000,-0.001542,-0.000360,0.000000,-0.019600,0.003297,0.014561,-0.011313,-0.011903,0.000000,
0.000030,0.012916,-0.000000,0.002496,0.002748,-0.004461,-0.006530,-0.001568,-0.008352,0.000888,-0.002832,0.000000,0.000123,-0.000673,0.000000,0.004105,0.001774,0.000833,-0.000842,-0.000150,-0.001163,-0.000956,0.007323,0.000000,-0.000357,0.002127,-0.000000,-0.015402,0.002014,0.015573,-0.001257,0.005702,0.001578,-0.000184,-0.000490,-0.000000,-0.008948,-0.000214,0.000000,-0.014866,0.003575,0.011210,-0.011188,-0.010755,-0.000000,
