12.414116,6.703320,6.370425,6.193927,7.711844,6.858003,11.516100,6.344028,8.053441,8.151854,2.567488,11.765495,6.261051,1.295024,7.644252,8.049663,11.391943,3.801567,2.170154,1.503555,2.141468,
12.385829,6.724976,6.342917,6.211657,7.683124,6.828870,11.545732,6.315912,8.082701,8.124289,2.558492,11.755606,6.289772,1.322752,7.673459,8.061751,11.419351,3.777483,2.199006,1.528837,2.113193,
12.356763,6.743470,6.316373,6.235038,7.656411,6.801591,11.570244,6.291071,8.111865,8.096303,2.541049,11.739885,6.310602,1.350813,7.700692,8.060379,11.447144,3.750787,2.227100,1.555094,2.085887,
12.328037,6.760066,6.288803,6.255895,7.634390,6.774492,11.594555,6.265472,8.134900,8.068019,2.522315,11.744383,6.332082,1.378884,7.727687,8.063869,11.474988,3.724720,2.255064,1.581806,2.057802,
12.300333,6.762670,6.263567,6.274672,7.616566,6.750004,11.614478,6.240381,8.158602,8.041562,2.504479,11.761049,6.346270,1.404753,7.752051,8.062670,11.501386,3.700378,2.281277,1.604354,2.032443,
12.273756,6.769549,6.238277,6.283973,7.600760,6.724937,11.636849,6.215184,8.181222,8.016391,2.493744,11.775949,6.365074,1.428667,7.776641,8.071830,11.526646,3.682952,2.306546,1.625786,2.007026,
12.251125,6.771747,6.216207,6.287821,7.589717,6.700931,11.659488,6.193683,8.205937,7.996138,2.488827,11.793415,6.383328,1.446544,7.800073,8.083986,11.548401,3.670880,2.329533,1.640135,1.985269,
12.226248,6.761602,6.198193,6.298173,7.582708,6.682844,11.667673,6.172933,8.231861,7.973672,2.476440,11.814598,6.382138,1.466803,7.817659,8.084323,11.568712,3.653894,2.350884,1.657328,1.967514,
12.201709,6.751602,6.183596,6.305897,7.579733,6.664384,11.677724,6.154580,8.259083,7.951827,2.465508,11.834497,6.384386,1.484870,7.835132,8.089009,11.586828,3.638345,2.370513,1.673362,1.952734,
12.180852,6.744466,6.170760,6.310237,7.578048,6.645634,11.689820,6.140280,8.286615,7.933376,2.457485,11.853583,6.390415,1.498147,7.852682,8.096944,11.603304,3.626311,2.388767,1.684728,1.939635,
12.166401,6.741315,6.161690,6.310306,7.576611,6.626521,11.705379,6.130134,8.314195,7.918718,2.452990,11.866395,6.401923,1.505191,7.870500,8.110406,11.616725,3.617426,2.404897,1.690259,1.930253,
12.163612,6.750273,6.155716,6.303339,7.571990,6.604282,11.725474,6.129092,8.342636,7.909787,2.455939,11.868378,6.419637,1.502702,7.891353,8.129235,11.627710,3.615563,2.418817,1.688959,1.923285,
