-0.000257,0.001356,-0.002867,0.001231,0.002018,0.002354,0.000438,-0.000615,-0.005155,0.001343,0.000164,-0.002064,-0.000601,-0.002398,0.001015,-0.003844,-0.004201,-0.000098,-0.000311,-0.008510,0.006628,-0.005448,0.002159,0.004939,0.004982,-0.016827,0.000308,-0.001881,-0.015725,-0.005429,-0.005169,0.009476,-0.024491,
-0.000966,0.000866,-0.005874,0.001124,0.001715,0.000733,0.002804,0.005740,-0.008299,0.009303,0.000085,-0.002339,0.000388,-0.005515,0.001058,-0.002514,-0.005210,0.002091,0.005097,-0.017874,0.017630,-0.007166,0.002681,0.004255,0.008151,-0.013963,-0.000602,-0.004081,-0.009610,-0.016897,-0.005631,0.011246,-0.042651,
-0.001971,0.000863,-0.002691,0.000709,0.002057,0.004573,-0.000185,0.004072,-0.007306,0.005289,0.000151,-0.001374,0.000784,-0.004953,0.000784,-0.003125,-0.006964,0.000639,0.004050,-0.008688,0.008507,-0.005428,0.003133,0.003770,0.006864,0.001547,-0.000227,-0.005238,-0.008382,-0.007727,-0.007795,0.020298,-0.026860,
-0.001399,0.000521,-0.002250,-0.000142,0.000745,-0.002409,-0.000319,0.002306,0.005377,0.003325,-0.000360,-0.000125,0.001579,-0.000535,0.000309,-0.001031,0.000212,-0.000217,0.002048,-0.001676,0.003741,-0.003355,0.001203,0.001780,0.000419,-0.005915,-0.002023,-0.003082,-0.015297,-0.002948,-0.000830,0.002285,-0.020953,
-0.001458,0.001390,-0.005749,0.000374,0.001938,0.011845,-0.000150,0.000979,-0.004525,0.008187,-0.000069,-0.001206,0.001997,-0.003960,0.000570,-0.002984,-0.012073,0.000803,0.000891,-0.001694,0.004222,-0.003470,0.001830,0.003911,0.011108,-0.000443,-0.002300,-0.007062,-0.020831,-0.003437,-0.005579,0.015587,-0.015660,
-0.001895,0.000139,-0.005400,-0.000396,0.001502,0.007583,-0.000416,-0.000300,-0.002123,0.006260,-0.000386,-0.002240,0.003679,-0.003776,0.000154,-0.001914,-0.007366,0.000432,-0.000486,-0.003813,0.000576,-0.001874,-0.000922,0.002425,0.006737,-0.006866,-0.001196,-0.007376,-0.017016,0.000791,-0.002535,-0.000433,-0.012687,
-0.001793,0.000178,-0.006729,0.000804,0.001538,0.009017,0.000041,0.001637,-0.011291,0.007626,-0.000585,-0.002517,0.004056,-0.006656,0.000607,-0.001864,-0.008315,0.000397,0.001756,-0.009820,-0.003947,-0.000925,0.000993,0.002670,0.007490,-0.009595,-0.002052,-0.007766,-0.020554,0.005277,-0.006410,0.005718,-0.013295,
-0.000633,-0.001474,-0.003546,-0.000406,0.000469,-0.000409,0.000848,0.002381,-0.008952,0.004929,-0.001209,-0.001781,0.003842,-0.001805,0.000272,-0.000723,0.000292,-0.000036,0.003492,-0.003947,-0.001517,-0.001480,-0.000028,0.000582,-0.000388,0.003263,-0.000923,-0.005913,-0.007574,0.001695,-0.002959,0.010367,-0.008049,
-0.001707,-0.001542,-0.004096,-0.000047,0.000568,0.003851,-0.001045,0.002061,-0.010644,0.012111,-0.001592,-0.002670,0.006290,-0.004261,0.000274,-0.001051,-0.003169,0.000076,0.002220,-0.004769,-0.004074,-0.000808,-0.000779,0.001199,0.002881,-0.002123,-0.002789,-0.007445,-0.010057,0.005238,-0.002889,0.000751,-0.015550,
-0.001555,0.000271,-0.002557,-0.000255,0.000158,-0.000811,-0.001343,-0.002149,-0.003051,0.013983,-0.001317,-0.001468,0.002462,-0.002582,0.000027,-0.000648,0.001150,-0.000053,-0.002348,-0.000494,-0.004302,0.001225,-0.000728,0.000573,-0.000847,-0.002187,-0.002162,-0.004127,-0.005808,0.006236,-0.000315,-0.011509,-0.012648,
-0.001544,0.001335,-0.001748,-0.000608,0.000134,-0.000287,-0.002079,-0.000718,-0.003899,0.010458,-0.002088,-0.000774,0.001780,-0.002593,-0.000129,-0.000294,0.000302,-0.000007,-0.000479,-0.008696,-0.001969,0.000539,-0.000436,0.000272,-0.000166,-0.009729,-0.000024,-0.004502,-0.009904,0.004644,-0.001192,-0.006492,-0.008177,
-0.002782,-0.001702,-0.003656,-0.000352,0.000462,-0.000555,-0.005709,-0.004535,-0.009823,0.010992,-0.000532,-0.002626,0.006297,-0.004316,0.000026,-0.000754,0.000396,-0.000007,-0.004802,-0.015652,-0.007063,0.000936,-0.003967,0.000737,-0.000206,-0.013347,-0.003293,-0.008438,-0.017220,0.008316,-0.004404,-0.008196,-0.015820,
-0.001626,0.000194,-0.001769,-0.000663,-0.000243,0.000442,-0.000745,-0.001383,0.016214,0.000978,-0.002110,-0.000847,0.000224,-0.001389,-0.000171,-0.000063,0.000047,-0.000000,-0.001513,0.005271,-0.002987,0.002163,0.000196,-0.000038,0.000006,0.002603,-0.001782,-0.002407,0.005171,0.005458,0.002279,-0.023578,-0.016070,
-0.001120,-0.000534,-0.001531,-0.000458,-0.000128,-0.000036,-0.003018,-0.004411,0.001641,0.008715,-0.001296,-0.000205,0.001021,-0.000889,-0.000017,-0.000183,0.000631,0.000005,-0.005037,-0.000389,-0.001828,0.001263,-0.001193,0.000153,-0.000419,-0.002161,-0.002937,-0.003280,-0.001059,0.003596,0.002126,-0.016167,-0.007934,
-0.000733,0.000362,0.000650,-0.000132,-0.000272,-0.000336,-0.001677,-0.006016,-0.006642,0.011308,-0.000601,-0.000266,0.001176,-0.001276,0.000067,-0.000201,0.000581,0.000012,-0.006088,-0.001680,-0.003246,0.001167,0.001417,0.000390,-0.000632,0.001171,-0.000756,-0.003252,-0.005164,0.005149,0.000200,-0.003004,-0.005229,
0.000630,0.000576,-0.000512,-0.000299,0.000055,-0.000189,-0.002276,-0.005684,-0.002852,0.016574,-0.001155,0.000679,0.000781,-0.001758,-0.000129,-0.000298,0.001088,0.000024,-0.005704,-0.008885,-0.001824,0.001421,0.000890,0.000344,-0.001003,-0.008806,-0.000759,-0.003401,-0.010545,0.005747,0.001354,-0.008503,-0.003489,
-0.000433,-0.000757,0.000039,0.000066,-0.000114,-0.000590,0.000158,-0.001740,0.002309,0.004020,-0.001067,-0.000706,0.000728,-0.001036,0.000015,-0.000332,0.000875,0.000019,-0.001669,0.000168,-0.001616,0.001186,0.000637,0.000594,-0.000771,-0.001673,-0.000305,-0.001343,-0.002116,0.004155,0.000475,-0.011675,0.000914,
-0.001891,-0.000031,0.000666,-0.000463,-0.000364,-0.004191,-0.014934,0.004199,0.024163,-0.000092,-0.001842,0.000192,-0.000816,-0.000758,-0.000100,0.000338,0.004289,-0.000028,0.006721,0.022249,0.001846,-0.000124,-0.001609,0.001162,0.001465,0.003958,-0.001880,-0.001485,0.024644,-0.000276,0.000993,-0.033709,0.008161,
0.000686,0.000716,-0.000584,-0.000503,-0.000435,0.000048,-0.000089,-0.003721,0.006502,0.001866,-0.000950,0.000380,-0.001869,-0.001578,-0.000263,-0.000008,0.001178,0.000016,-0.003792,0.013603,0.004436,0.003531,0.003192,-0.000163,-0.001291,0.011396,0.000950,-0.000771,0.005805,-0.000124,-0.000667,-0.006570,0.005135,
-0.001733,-0.002383,-0.000876,-0.000057,0.000130,-0.004454,-0.000176,-0.001440,0.013177,0.005856,-0.002358,-0.001117,0.000565,-0.001066,0.000034,-0.000866,0.005201,0.000161,-0.001535,0.009381,0.002057,0.001632,0.000024,0.000860,-0.004488,0.005101,-0.001891,-0.000887,0.009503,0.000726,-0.000055,-0.028179,0.002292,
-0.000079,-0.000739,0.000523,-0.000975,0.000519,-0.005357,-0.015416,0.002400,0.036677,-0.000341,-0.001464,0.002090,0.001153,0.000412,0.000332,0.000153,0.006238,0.000146,0.004449,0.033308,0.007046,-0.000508,0.000247,0.000853,-0.001442,0.008708,-0.001754,-0.001649,0.034148,-0.005848,0.002045,-0.028579,0.018615,
0.003997,0.001422,0.000441,-0.000034,-0.000308,0.003485,0.002048,0.001622,0.000865,0.003043,0.000164,0.002994,-0.002759,0.000080,0.000536,0.000148,-0.000988,-0.000069,0.001549,0.003684,0.001557,0.001664,0.003371,0.000015,0.000593,0.003159,0.003407,0.001847,0.005163,0.001592,-0.001113,-0.002403,0.014697,
