5.078632,5.097570,3.858844,6.002385,3.249623,4.838696,4.095924,5.117712,5.254931,0.729836,4.839955,6.261047,6.129152,2.044568,5.685363,
5.048626,5.126678,3.888845,5.972489,3.243601,4.864698,4.072416,5.088197,5.284963,0.699826,4.846595,6.245866,6.101029,2.039236,5.715203,
5.019165,5.155236,3.918362,5.942939,3.225598,4.886927,4.047254,5.060418,5.315039,0.672082,4.857605,6.223533,6.093183,2.020835,5.744994,
4.989815,5.182369,3.948167,5.913210,3.205573,4.911840,4.034183,5.034070,5.345219,0.644150,4.876345,6.210581,6.075922,2.005440,5.774740,
4.962499,5.207956,3.978112,5.885372,3.184376,4.924014,4.015208,5.017834,5.373991,0.615655,4.894677,6.192219,6.067257,1.996033,5.799028,
4.935092,5.232352,4.005831,5.856722,3.160475,4.938123,3.994668,4.999718,5.403319,0.586664,4.909446,6.174293,6.057065,1.984869,5.824017,
4.906979,5.254721,4.010146,5.832353,3.157750,4.939181,3.973764,4.979396,5.431411,0.557803,4.929234,6.155454,6.039750,1.976126,5.849478,
4.885013,5.267343,4.018553,5.809703,3.153086,4.952257,3.961765,4.959224,5.456228,0.530522,4.952156,6.144221,6.019285,1.970534,5.872055,
4.863290,5.282908,4.032028,5.786541,3.149133,4.961694,3.945986,4.943528,5.481557,0.505413,4.973583,6.128053,6.009176,1.971013,5.887461,
4.840207,5.300090,4.042529,5.761299,3.143073,4.969601,3.929992,4.928288,5.507112,0.479731,4.995445,6.112436,5.999339,1.970999,5.904222,
4.824142,5.314522,4.054600,5.736408,3.132767,4.975648,3.914336,4.920465,5.531511,0.455909,5.012617,6.095914,5.996298,1.975546,5.916541,
4.803716,5.333864,4.070969,5.714675,3.124654,4.986221,3.896683,4.908410,5.557694,0.432191,5.032147,6.079711,5.992412,1.982423,5.931080,
4.786113,5.349161,4.085156,5.696564,3.116230,4.995655,3.883882,4.898297,5.582239,0.407475,5.050092,6.069413,5.989354,1.986958,5.945579,
