2.2573,0.3258,1.7434,1.4458,1.8200,0.6441,1.7759,3.7799,1.7470,2.4545,4.0710,
2.2572,0.3259,1.7433,1.4461,1.8192,0.6491,1.7759,3.7796,1.7471,2.4479,4.0617,
2.2573,0.3259,1.7430,1.4464,1.8183,0.6617,1.7760,3.7803,1.7461,2.4452,4.0561,
2.2573,0.3261,1.7432,1.4452,1.8142,0.6645,1.7759,3.7803,1.7459,2.4361,4.0467,
2.2572,0.3261,1.7434,1.4448,1.8144,0.6729,1.7761,3.7809,1.7451,2.4285,4.0369,
2.2572,0.3262,1.7433,1.4448,1.8154,0.6765,1.7761,3.7811,1.7452,2.4269,4.0351,
2.2572,0.3262,1.7427,1.4455,1.8157,0.6823,1.7761,3.7822,1.7447,2.4254,4.0305,
2.2572,0.3263,1.7419,1.4459,1.8149,0.6834,1.7761,3.7826,1.7449,2.4252,4.0283,
2.2572,0.3266,1.7416,1.4467,1.8141,0.6873,1.7760,3.7824,1.7446,2.4200,4.0222,
2.2572,0.3268,1.7411,1.4461,1.8149,0.6917,1.7760,3.7831,1.7431,2.4185,4.0189,
2.2571,0.3271,1.7414,1.4454,1.8146,0.6977,1.7759,3.7832,1.7421,2.4142,4.0136,
2.2571,0.3273,1.7409,1.4449,1.8165,0.7011,1.7757,3.7841,1.7419,2.4146,4.0131,
2.2571,0.3274,1.7406,1.4449,1.8172,0.7054,1.7759,3.7843,1.7422,2.4107,4.0084,
2.2571,0.3275,1.7407,1.4444,1.8184,0.7110,1.7759,3.7862,1.7421,2.4093,4.0049,
2.2572,0.3276,1.7402,1.4442,1.8190,0.7099,1.7759,3.7867,1.7416,2.4102,4.0044,
2.2572,0.3278,1.7415,1.4431,1.8158,0.7098,1.7758,3.7867,1.7413,2.4049,3.9989,
2.2572,0.3282,1.7421,1.4432,1.8155,0.7101,1.7757,3.7864,1.7405,2.3999,3.9917,
2.2571,0.3282,1.7416,1.4435,1.8176,0.7225,1.7757,3.7886,1.7394,2.4004,3.9900,
2.2572,0.3284,1.7416,1.4427,1.8180,0.7226,1.7756,3.7897,1.7383,2.3968,3.9846,
2.2571,0.3286,1.7417,1.4427,1.8173,0.7254,1.7755,3.7901,1.7391,2.3893,3.9768,
2.2571,0.3287,1.7412,1.4427,1.8161,0.7277,1.7753,3.7905,1.7397,2.3857,3.9689,
2.2571,0.3288,1.7409,1.4422,1.8145,0.7408,1.7753,3.7917,1.7404,2.3805,3.9599,
