5.387613,5.444859,1.892937,0.651114,2.000242,4.544550,1.695364,2.889875,5.004458,4.442917,4.198001,2.625898,3.022167,4.397963,5.303403,4.102149,4.287577,5.904221,4.865502,5.791662,3.047830,
5.361099,5.415345,1.921458,0.628413,2.026797,4.565785,1.676243,2.919686,4.976754,4.422070,4.211833,2.632812,3.049675,4.395562,5.327794,4.098363,4.257546,5.933597,4.866282,5.820587,3.077711,
5.336515,5.386361,1.950555,0.615585,2.054738,4.590413,1.672450,2.945385,4.948356,4.397037,4.199557,2.633544,3.077946,4.384601,5.354521,4.100604,4.232500,5.961738,4.863625,5.849685,3.105296,
5.314073,5.361331,1.974192,0.602146,2.078787,4.613900,1.661529,2.938324,4.921558,4.375176,4.191684,2.645184,3.104689,4.368173,5.374152,4.102898,4.211613,5.986319,4.864816,5.875309,3.125822,
5.292157,5.334805,1.992396,0.587006,2.086329,4.617627,1.647370,2.930425,4.894788,4.358955,4.202594,2.644738,3.132499,4.347147,5.377289,4.094584,4.190267,5.997432,4.876542,5.900206,3.144055,
5.268799,5.311399,2.014411,0.585185,2.094605,4.614900,1.638476,2.913492,4.870754,4.347394,4.201525,2.653298,3.161057,4.323449,5.390161,4.103289,4.166222,6.015191,4.872496,5.925590,3.166220,
5.245004,5.289105,2.035733,0.584153,2.107623,4.609671,1.627100,2.895734,4.844856,4.332824,4.201494,2.666582,3.190171,4.298054,5.400779,4.115354,4.142143,6.031725,4.869023,5.948398,3.188722,
5.219899,5.268356,2.059146,0.587554,2.121052,4.603443,1.620755,2.874336,4.821029,4.315494,4.194744,2.682691,3.217653,4.271733,5.412587,4.130809,4.117555,6.051299,4.859985,5.969895,3.210940,
5.193239,5.264242,2.082418,0.597189,2.134844,4.597549,1.629930,2.851105,4.797041,4.295652,4.184942,2.701608,3.241708,4.244177,5.428271,4.149416,4.092547,6.072024,4.847502,5.990169,3.227352,
5.172996,5.250445,2.093442,0.604744,2.149636,4.588100,1.621283,2.846984,4.771660,4.284694,4.193603,2.722905,3.265035,4.215616,5.434474,4.156363,4.066488,6.072406,4.851329,6.010497,3.240593,
5.155447,5.246075,2.104896,0.610721,2.160796,4.576824,1.614097,2.839270,4.746745,4.278775,4.201643,2.741246,3.287339,4.186218,5.437260,4.165446,4.043865,6.073454,4.857043,6.022851,3.248824,
5.139368,5.247341,2.119446,0.603015,2.177294,4.560416,1.614110,2.831011,4.735230,4.266782,4.208400,2.744983,3.305456,4.156106,5.439441,4.173874,4.022675,6.074511,4.864264,6.029230,3.253010,
5.124703,5.250379,2.134712,0.595858,2.191093,4.540809,1.612477,2.822146,4.723351,4.259337,4.214457,2.744609,3.323022,4.125594,5.440797,4.183914,4.000557,6.078494,4.870980,6.035211,3.261557,
5.108444,5.258281,2.153025,0.588131,2.199908,4.520573,1.613069,2.810041,4.713034,4.262173,4.213726,2.733350,3.340108,4.094939,5.448340,4.196395,3.976982,6.087591,4.871303,6.038338,3.274413,
5.100125,5.267699,2.172515,0.582355,2.203241,4.502466,1.619484,2.794526,4.702688,4.269045,4.211756,2.715913,3.357556,4.063772,5.457194,4.209151,3.955624,6.098782,4.869948,6.036781,3.283751,
5.090275,5.279641,2.191543,0.577794,2.207559,4.483038,1.623779,2.779294,4.692072,4.275600,4.208794,2.698033,3.376602,4.034495,5.465652,4.222265,3.932680,6.107728,4.869470,6.037733,3.296758,
5.087641,5.289143,2.208360,0.575509,2.211180,4.465612,1.626516,2.763296,4.679084,4.279519,4.207518,2.678805,3.395945,4.006267,5.470686,4.233909,3.913951,6.113723,4.871063,6.035354,3.309218,
5.081640,5.298776,2.220356,0.572014,2.207091,4.457333,1.625843,2.745892,4.674558,4.279825,4.204818,2.661163,3.416708,3.981767,5.467915,4.241902,3.901225,6.118295,4.877090,6.033135,3.320560,
5.089347,5.308600,2.229622,0.567189,2.195171,4.455221,1.627736,2.727088,4.665352,4.285712,4.203538,2.643206,3.435512,3.955114,5.459341,4.246019,3.898459,6.121317,4.886626,6.024425,3.322189,
5.097764,5.317918,2.238120,0.565105,2.184641,4.447674,1.627837,2.707412,4.654735,4.290531,4.202296,2.624414,3.453836,3.932442,5.453836,4.251021,3.897191,6.124774,4.892899,6.018597,3.319451,
5.112364,5.324616,2.244072,0.561048,2.167285,4.441632,1.627365,2.687321,4.641606,4.293073,4.204841,2.603111,3.472283,3.910891,5.446224,4.254031,3.901890,6.123170,4.899737,6.012709,3.314367,
5.126776,5.334032,2.247970,0.553869,2.160573,4.438168,1.632157,2.666829,4.626704,4.294203,4.209864,2.584514,3.487589,3.888232,5.441089,4.257399,3.910689,6.119328,4.906372,6.001216,3.306290,
5.145107,5.340470,2.251083,0.549385,2.149567,4.437428,1.635815,2.646128,4.612848,4.297223,4.216865,2.565371,3.502966,3.865449,5.435460,4.258980,3.920173,6.112824,4.913494,5.989471,3.299154,
5.163505,5.347351,2.249802,0.547460,2.137399,4.442940,1.638816,2.627703,4.597383,4.299659,4.229272,2.544957,3.517438,3.841432,5.429329,4.259867,3.927300,6.100090,4.919490,5.975249,3.286772,
5.183182,5.359921,2.247288,0.548526,2.121187,4.455670,1.649810,2.610175,4.586224,4.306722,4.243395,2.526921,3.522794,3.816198,5.430501,4.264710,3.935190,6.085004,4.918568,5.955864,3.267289,
5.199834,5.374445,2.242429,0.553151,2.108833,4.466177,1.662622,2.592665,4.574146,4.314621,4.259069,2.506008,3.525492,3.793052,5.435705,4.272503,3.947140,6.068275,4.914169,5.933859,3.244465,
5.213429,5.387944,2.239961,0.550617,2.096028,4.473587,1.674009,2.575629,4.567747,4.324401,4.271912,2.486889,3.528801,3.771987,5.445483,4.281155,3.955173,6.053438,4.906412,5.913278,3.223098,
5.226363,5.398672,2.236669,0.555179,2.084561,4.478215,1.682554,2.559205,4.558878,4.331648,4.285121,2.466297,3.533575,3.755371,5.454199,4.288267,3.963668,6.038596,4.900518,5.893212,3.199267,
5.235823,5.406862,2.236321,0.552900,2.074487,4.480690,1.691080,2.547993,4.557300,4.341005,4.289885,2.448650,3.541979,3.741847,5.468122,4.295547,3.964901,6.029581,4.891786,5.879959,3.184104,
5.246600,5.418441,2.234332,0.549410,2.061322,4.479592,1.702580,2.539629,4.562919,4.353951,4.288409,2.429192,3.547213,3.734925,5.484689,4.294823,3.972575,6.024759,4.884059,5.871758,3.169527,
5.245776,5.434334,2.234735,0.549637,2.055174,4.485239,1.716357,2.526674,4.575334,4.359916,4.281425,2.411009,3.544605,3.731116,5.501858,4.294897,3.984521,6.025398,4.878150,5.861540,3.158736,
5.245686,5.445786,2.235109,0.543656,2.049728,4.491131,1.727939,2.512383,4.587713,4.366915,4.274383,2.393093,3.544574,3.724729,5.516809,4.293385,3.992467,6.025580,4.874512,5.851443,3.151722,
