0.001767,0.015099,-0.019060,0.026646,-0.000247,0.000101,-0.001325,-0.002144,0.033637,-0.001930,-0.009231,0.002394,-0.004354,0.010306,-0.000344,0.030811,0.028913,-0.012603,-0.016360,-0.090428,-0.033522,
0.007081,0.011500,-0.043383,0.003312,-0.000956,-0.001981,0.008917,-0.001892,0.015863,0.027257,0.002399,-0.003458,-0.013132,-0.007881,-0.003078,-0.021372,0.033630,-0.021855,0.013972,-0.057219,-0.030312,
0.001854,0.009508,-0.034317,-0.006142,-0.001114,-0.001492,-0.004919,-0.000442,0.024141,0.031143,0.018848,0.001008,-0.008985,0.007239,-0.002543,-0.010264,0.004542,-0.041769,0.003702,-0.066204,-0.013356,
0.001097,0.001662,0.000655,0.004968,-0.000104,-0.000554,0.005451,0.006302,0.011081,0.003394,-0.002572,-0.003614,-0.004196,0.008451,0.000487,-0.001024,0.000959,-0.004582,-0.004240,-0.014044,0.005248,
0.001589,0.012450,0.005996,0.007329,0.001021,0.002304,0.004108,0.000842,0.015879,-0.005382,-0.037227,0.003568,-0.014585,0.013399,0.003114,0.029320,0.012176,0.024869,-0.020091,-0.030560,-0.002643,
0.012177,0.000880,-0.074438,-0.019968,-0.000212,0.001345,-0.002463,0.011647,0.003118,-0.006134,0.029265,-0.004584,-0.017047,0.025133,-0.004971,-0.069297,0.047845,-0.052753,0.030314,-0.044680,-0.051782,
0.004137,0.003336,-0.014664,-0.001289,-0.000859,0.000714,0.003303,0.003049,0.032918,0.014891,-0.003079,-0.003854,-0.014256,0.017549,0.000288,-0.028589,0.016774,-0.005333,-0.000168,-0.005977,-0.017834,
0.006324,0.001933,-0.046724,-0.010523,-0.000282,0.000418,-0.003062,0.010045,0.004152,0.017250,0.026330,-0.003277,-0.004423,0.015095,-0.001259,-0.036311,0.020386,-0.036583,0.019751,-0.013868,-0.013435,
0.009893,-0.021968,-0.021471,-0.019824,-0.000277,0.000095,-0.020325,0.007333,0.014050,0.020002,0.016684,-0.004079,0.000730,0.028057,-0.003357,-0.044520,0.020332,-0.024033,0.016726,-0.011915,0.014936,
-0.004056,0.043752,0.060826,0.002937,-0.000387,0.001210,0.043151,-0.019036,0.025523,-0.021045,-0.112591,-0.016426,-0.055011,0.030352,0.003888,0.062373,0.028715,0.108121,-0.058338,-0.024233,0.006966,
