-0.010765,0.008921,-0.007367,-0.011999,0.011880,-0.006763,0.015547,-0.012774,0.027757,-0.022118,-0.005915,0.003388,0.023531,0.060627,0.013697,-0.005759,-0.052968,-0.013617,-0.010277,0.022728,-0.043367,
-0.025324,0.014289,-0.012802,-0.021617,0.000756,0.003778,0.014217,0.005425,-0.043875,0.044811,0.056362,-0.005032,-0.023837,0.013724,-0.015082,0.004582,-0.000396,0.020702,-0.002750,-0.030935,-0.052384,
0.002364,0.017895,-0.013465,-0.014099,0.019206,0.007278,-0.009371,-0.010162,0.056377,-0.048382,0.005219,-0.001851,0.014569,0.024111,0.002613,0.006101,-0.005614,-0.005636,0.003084,-0.000856,-0.007096,
0.048248,0.025763,0.098023,0.017848,0.016951,0.027373,-0.010059,-0.033593,0.151252,-0.102219,-0.069364,-0.007427,0.006861,-0.025177,-0.006915,0.012671,-0.026240,-0.076765,0.004595,0.034486,-0.143440,
-0.000458,0.011645,-0.008055,-0.009530,0.006838,0.025273,0.006855,-0.002126,-0.012885,0.040779,0.003099,-0.001077,-0.014648,0.003241,-0.013416,0.013383,0.035952,-0.005763,0.007786,-0.054721,-0.002283,
-0.005100,-0.012223,0.030996,-0.005171,0.018477,0.016472,0.024488,-0.026143,0.057675,-0.006771,-0.025058,-0.007310,-0.000583,-0.020900,0.003962,-0.001505,-0.037448,-0.031709,-0.012237,-0.009232,-0.025302,
0.014561,-0.013312,-0.003829,-0.040853,0.005374,0.034241,0.021676,0.006482,-0.043004,0.108659,0.033621,-0.010600,-0.051001,0.018005,-0.034335,0.044350,0.039639,0.010885,0.045643,-0.078369,-0.050501,
0.013649,0.020138,0.035760,-0.006705,0.026169,0.053476,-0.019990,0.001617,-0.005862,0.133432,0.033316,-0.010014,-0.023688,0.014363,-0.049298,0.038814,0.096888,0.003792,0.029900,-0.112472,-0.059850,
0.001036,-0.004996,0.010823,-0.010877,0.010267,0.006526,0.002535,-0.017441,-0.006218,0.019786,0.001248,-0.007552,-0.014023,0.008103,-0.008777,0.009389,-0.014246,-0.014660,0.019310,-0.031207,-0.004747,
0.011148,0.013772,0.059178,0.031485,0.006139,0.010815,-0.019392,0.005720,0.023510,-0.036258,-0.027904,-0.005367,0.001619,0.041321,-0.015974,0.013326,-0.042490,-0.028048,0.027177,0.004931,-0.037772,
