0.3993, 0.1503, 0.4641, -0.4006, 0.4074, -0.4239, 0.5395, 0.3449, 0.5585, -0.1578
0.4003, 0.1513, 0.4631, -0.3996, 0.4064, -0.4229, 0.5405, 0.3459, 0.5575, -0.1568
0.4011, 0.1523, 0.4621, -0.3986, 0.4054, -0.4219, 0.5414, 0.3469, 0.5565, -0.1558
0.4020, 0.1530, 0.4612, -0.3976, 0.4045, -0.4210, 0.5423, 0.3479, 0.5555, -0.1549
0.4030, 0.1539, 0.4603, -0.3966, 0.4035, -0.4200, 0.5433, 0.3488, 0.5545, -0.1539
0.4039, 0.1547, 0.4593, -0.3956, 0.4025, -0.4190, 0.5443, 0.3498, 0.5535, -0.1529
0.4048, 0.1556, 0.4584, -0.3946, 0.4016, -0.4180, 0.5452, 0.3508, 0.5526, -0.1520
0.4058, 0.1566, 0.4575, -0.3937, 0.4006, -0.4171, 0.5461, 0.3517, 0.5517, -0.1510
0.4067, 0.1575, 0.4566, -0.3927, 0.3997, -0.4161, 0.5471, 0.3527, 0.5508, -0.1500
0.4077, 0.1585, 0.4558, -0.3917, 0.3987, -0.4152, 0.5481, 0.3537, 0.5499, -0.1491
0.4087, 0.1595, 0.4550, -0.3907, 0.3977, -0.4142, 0.5491, 0.3546, 0.5490, -0.1481
0.4098, 0.1605, 0.4544, -0.3898, 0.3967, -0.4133, 0.5501, 0.3555, 0.5482, -0.1472
0.4108, 0.1615, 0.4538, -0.3888, 0.3957, -0.4124, 0.5511, 0.3565, 0.5476, -0.1463
0.4118, 0.1625, 0.4534, -0.3879, 0.3947, -0.4115, 0.5521, 0.3574, 0.5471, -0.1454
0.4128, 0.1636, 0.4530, -0.3870, 0.3938, -0.4106, 0.5531, 0.3584, 0.5467, -0.1445
0.4138, 0.1646, 0.4527, -0.3861, 0.3928, -0.4098, 0.5541, 0.3593, 0.5464, -0.1436
0.4148, 0.1657, 0.4525, -0.3853, 0.3919, -0.4090, 0.5550, 0.3603, 0.5462, -0.1427
0.4159, 0.1668, 0.4525, -0.3845, 0.3910, -0.4082, 0.5560, 0.3612, 0.5461, -0.1419
0.4169, 0.1679, 0.4525, -0.3837, 0.3901, -0.4074, 0.5570, 0.3622, 0.5461, -0.1411
0.4180, 0.1690, 0.4527, -0.3829, 0.3892, -0.4067, 0.5580, 0.3632, 0.5462, -0.1403
0.4190, 0.1701, 0.4531, -0.3822, 0.3883, -0.4060, 0.5589, 0.3641, 0.5465, -0.1396
0.4201, 0.1712, 0.4535, -0.3815, 0.3875, -0.4054, 0.5599, 0.3650, 0.5467, -0.1389
0.4211, 0.1723, 0.4540, -0.3809, 0.3866, -0.4048, 0.5609, 0.3659, 0.5472, -0.1382
0.4222, 0.1735, 0.4545, -0.3803, 0.3857, -0.4042, 0.5619, 0.3668, 0.5476, -0.1376
0.4232, 0.1746, 0.4552, -0.3797, 0.3849, -0.4037, 0.5629, 0.3678, 0.5482, -0.1370
0.4243, 0.1758, 0.4558, -0.3792, 0.3840, -0.4032, 0.5638, 0.3687, 0.5489, -0.1364
0.4253, 0.1770, 0.4565, -0.3787, 0.3831, -0.4027, 0.5648, 0.3696, 0.5496, -0.1358
0.4264, 0.1782, 0.4573, -0.3783, 0.3823, -0.4023, 0.5658, 0.3704, 0.5503, -0.1354
0.4275, 0.1794, 0.4581, -0.3780, 0.3814, -0.4020, 0.5669, 0.3713, 0.5512, -0.1349
0.4286, 0.1806, 0.4591, -0.3776, 0.3806, -0.4017, 0.5679, 0.3722, 0.5521, -0.1345
0.4297, 0.1818, 0.4601, -0.3774, 0.3799, -0.4014, 0.5689, 0.3731, 0.5531, -0.1341
0.4308, 0.1830, 0.4612, -0.3773, 0.3791, -0.4012, 0.5700, 0.3740, 0.5540, -0.1339
0.4320, 0.1842, 0.4623, -0.3773, 0.3784, -0.4010, 0.5711, 0.3749, 0.5550, -0.1337
0.4332, 0.1855, 0.4634, -0.3775, 0.3777, -0.4009, 0.5722, 0.3758, 0.5560, -0.1335
0.4343, 0.1867, 0.4645, -0.3777, 0.3770, -0.4008, 0.5733, 0.3767, 0.5570, -0.1334
0.4355, 0.1880, 0.4657, -0.3780, 0.3763, -0.4009, 0.5745, 0.3776, 0.5580, -0.1334
0.4367, 0.1893, 0.4669, -0.3784, 0.3756, -0.4009, 0.5756, 0.3784, 0.5591, -0.1334
0.4378, 0.1906, 0.4681, -0.3789, 0.3750, -0.4011, 0.5767, 0.3792, 0.5602, -0.1336
0.4390, 0.1919, 0.4693, -0.3794, 0.3743, -0.4014, 0.5779, 0.3800, 0.5613, -0.1338
0.4402, 0.1932, 0.4706, -0.3801, 0.3737, -0.4017, 0.5790, 0.3808, 0.5624, -0.1341
0.4415, 0.1945, 0.4719, -0.3808, 0.3732, -0.4020, 0.5802, 0.3816, 0.5636, -0.1345
0.4428, 0.1959, 0.4732, -0.3817, 0.3728, -0.4024, 0.5815, 0.3826, 0.5648, -0.1350
0.4441, 0.1973, 0.4746, -0.3826, 0.3725, -0.4029, 0.5828, 0.3836, 0.5661, -0.1355
0.4454, 0.1986, 0.4759, -0.3837, 0.3721, -0.4034, 0.5840, 0.3846, 0.5673, -0.1361
0.4467, 0.2000, 0.4773, -0.3848, 0.3719, -0.4041, 0.5853, 0.3856, 0.5685, -0.1368
0.4480, 0.2014, 0.4785, -0.3859, 0.3716, -0.4048, 0.5866, 0.3863, 0.5698, -0.1376
0.4492, 0.2029, 0.4798, -0.3872, 0.3714, -0.4056, 0.5878, 0.3872, 0.5710, -0.1384
0.4505, 0.2043, 0.4811, -0.3884, 0.3713, -0.4065, 0.5891, 0.3880, 0.5723, -0.1393
0.4518, 0.2057, 0.4824, -0.3896, 0.3712, -0.4074, 0.5904, 0.3888, 0.5736, -0.1402
0.4531, 0.2071, 0.4838, -0.3909, 0.3712, -0.4084, 0.5917, 0.3898, 0.5748, -0.1412
0.4544, 0.2086, 0.4851, -0.3923, 0.3713, -0.4094, 0.5930, 0.3907, 0.5761, -0.1423
0.4558, 0.2101, 0.4865, -0.3937, 0.3715, -0.4105, 0.5944, 0.3917, 0.5774, -0.1434
0.4573, 0.2116, 0.4879, -0.3951, 0.3718, -0.4114, 0.5958, 0.3929, 0.5786, -0.1445
0.4587, 0.2131, 0.4894, -0.3966, 0.3722, -0.4123, 0.5972, 0.3942, 0.5798, -0.1457
0.4602, 0.2145, 0.4908, -0.3981, 0.3728, -0.4133, 0.5986, 0.3953, 0.5810, -0.1469
0.4615, 0.2160, 0.4922, -0.3995, 0.3733, -0.4144, 0.6000, 0.3964, 0.5823, -0.1481
0.4629, 0.2175, 0.4936, -0.4011, 0.3741, -0.4156, 0.6014, 0.3976, 0.5835, -0.1494
0.4643, 0.2190, 0.4951, -0.4025, 0.3749, -0.4168, 0.6028, 0.3988, 0.5847, -0.1507
0.4657, 0.2205, 0.4965, -0.4041, 0.3758, -0.4180, 0.6042, 0.4000, 0.5860, -0.1520
0.4671, 0.2221, 0.4979, -0.4056, 0.3768, -0.4193, 0.6056, 0.4012, 0.5873, -0.1534
0.4686, 0.2236, 0.4993, -0.4071, 0.3779, -0.4207, 0.6070, 0.4025, 0.5886, -0.1548
0.4701, 0.2252, 0.5008, -0.4087, 0.3791, -0.4221, 0.6085, 0.4038, 0.5899, -0.1563
0.4716, 0.2268, 0.5024, -0.4103, 0.3803, -0.4233, 0.6100, 0.4053, 0.5912, -0.1578
0.4732, 0.2284, 0.5039, -0.4120, 0.3816, -0.4246, 0.6115, 0.4068, 0.5924, -0.1593
0.4748, 0.2300, 0.5055, -0.4137, 0.3829, -0.4259, 0.6130, 0.4083, 0.5936, -0.1608
0.4764, 0.2316, 0.5070, -0.4153, 0.3843, -0.4272, 0.6146, 0.4098, 0.5948, -0.1624
0.4779, 0.2332, 0.5085, -0.4170, 0.3858, -0.4285, 0.6160, 0.4112, 0.5960, -0.1639
0.4794, 0.2347, 0.5100, -0.4186, 0.3873, -0.4300, 0.6175, 0.4126, 0.5972, -0.1656
0.4809, 0.2363, 0.5115, -0.4202, 0.3888, -0.4315, 0.6190, 0.4139, 0.5985, -0.1672
0.4824, 0.2379, 0.5131, -0.4219, 0.3904, -0.4326, 0.6205, 0.4153, 0.5994, -0.1688
0.4840, 0.2395, 0.5146, -0.4235, 0.3920, -0.4337, 0.6220, 0.4167, 0.6002, -0.1705
0.4856, 0.2411, 0.5162, -0.4253, 0.3935, -0.4346, 0.6236, 0.4182, 0.6008, -0.1722
0.4870, 0.2427, 0.5177, -0.4269, 0.3951, -0.4357, 0.6251, 0.4195, 0.6016, -0.1738
0.4885, 0.2443, 0.5192, -0.4286, 0.3967, -0.4368, 0.6266, 0.4208, 0.6023, -0.1755
0.4898, 0.2459, 0.5207, -0.4302, 0.3984, -0.4381, 0.6280, 0.4219, 0.6033, -0.1772
0.4911, 0.2476, 0.5222, -0.4318, 0.4001, -0.4394, 0.6295, 0.4231, 0.6042, -0.1790
0.4922, 0.2491, 0.5236, -0.4332, 0.4018, -0.4408, 0.6309, 0.4239, 0.6054, -0.1806
0.4933, 0.2506, 0.5249, -0.4346, 0.4035, -0.4423, 0.6322, 0.4247, 0.6066, -0.1822
0.4940, 0.2520, 0.5262, -0.4358, 0.4053, -0.4439, 0.6334, 0.4249, 0.6080, -0.1838
0.4947, 0.2535, 0.5275, -0.4370, 0.4070, -0.4455, 0.6347, 0.4252, 0.6093, -0.1853
0.4955, 0.2550, 0.5288, -0.4382, 0.4087, -0.4470, 0.6359, 0.4256, 0.6106, -0.1869
0.4961, 0.2563, 0.5300, -0.4394, 0.4105, -0.4486, 0.6371, 0.4258, 0.6119, -0.1884
0.4968, 0.2577, 0.5313, -0.4406, 0.4122, -0.4501, 0.6382, 0.4261, 0.6132, -0.1900
0.4978, 0.2592, 0.5326, -0.4419, 0.4138, -0.4513, 0.6395, 0.4268, 0.6140, -0.1915
0.4989, 0.2606, 0.5338, -0.4433, 0.4153, -0.4524, 0.6407, 0.4276, 0.6145, -0.1932
0.5002, 0.2621, 0.5350, -0.4448, 0.4167, -0.4532, 0.6420, 0.4287, 0.6148, -0.1948
0.5014, 0.2636, 0.5362, -0.4462, 0.4182, -0.4541, 0.6432, 0.4296, 0.6151, -0.1964
0.5024, 0.2650, 0.5374, -0.4476, 0.4197, -0.4551, 0.6444, 0.4304, 0.6157, -0.1980
0.5031, 0.2662, 0.5386, -0.4486, 0.4213, -0.4563, 0.6455, 0.4307, 0.6166, -0.1993
0.5040, 0.2675, 0.5398, -0.4497, 0.4227, -0.4572, 0.6466, 0.4314, 0.6170, -0.2008
0.5052, 0.2689, 0.5409, -0.4511, 0.4240, -0.4576, 0.6478, 0.4324, 0.6168, -0.2024
0.5064, 0.2703, 0.5420, -0.4525, 0.4253, -0.4581, 0.6490, 0.4335, 0.6166, -0.2040
0.5075, 0.2717, 0.5430, -0.4538, 0.4267, -0.4585, 0.6502, 0.4345, 0.6165, -0.2056
0.5085, 0.2730, 0.5442, -0.4550, 0.4281, -0.4592, 0.6513, 0.4352, 0.6167, -0.2071
0.5092, 0.2742, 0.5453, -0.4561, 0.4295, -0.4600, 0.6524, 0.4358, 0.6170, -0.2085
0.5099, 0.2754, 0.5465, -0.4571, 0.4310, -0.4609, 0.6535, 0.4362, 0.6176, -0.2098
0.5104, 0.2765, 0.5477, -0.4579, 0.4326, -0.4620, 0.6544, 0.4364, 0.6183, -0.2110
0.5110, 0.2776, 0.5490, -0.4588, 0.4342, -0.4630, 0.6555, 0.4367, 0.6190, -0.2123
0.5114, 0.2786, 0.5502, -0.4596, 0.4357, -0.4641, 0.6564, 0.4368, 0.6198, -0.2134
0.5118, 0.2797, 0.5515, -0.4604, 0.4373, -0.4652, 0.6573, 0.4370, 0.6206, -0.2146
0.5122, 0.2806, 0.5527, -0.4611, 0.4388, -0.4663, 0.6582, 0.4371, 0.6213, -0.2157
0.5131, 0.2817, 0.5536, -0.4622, 0.4399, -0.4668, 0.6592, 0.4377, 0.6212, -0.2171
0.5141, 0.2829, 0.5544, -0.4633, 0.4409, -0.4672, 0.6602, 0.4385, 0.6209, -0.2185
