0.3468, 0.1764, 0.1724
0.3478, 0.1774, 0.1734
0.3488, 0.1784, 0.1744
0.3498, 0.1794, 0.1754
0.3508, 0.1804, 0.1763
0.3518, 0.1814, 0.1773
0.3528, 0.1824, 0.1783
0.3538, 0.1834, 0.1793
0.3547, 0.1844, 0.1803
0.3557, 0.1854, 0.1813
0.3567, 0.1864, 0.1823
0.3577, 0.1874, 0.1833
0.3587, 0.1884, 0.1843
0.3597, 0.1894, 0.1853
0.3607, 0.1904, 0.1862
0.3617, 0.1914, 0.1872
0.3627, 0.1923, 0.1883
0.3637, 0.1933, 0.1893
0.3647, 0.1943, 0.1903
0.3658, 0.1953, 0.1913
0.3668, 0.1962, 0.1923
0.3678, 0.1971, 0.1933
0.3688, 0.1981, 0.1943
0.3698, 0.1990, 0.1954
0.3708, 0.1999, 0.1964
0.3718, 0.2008, 0.1974
0.3728, 0.2017, 0.1984
0.3738, 0.2027, 0.1993
0.3748, 0.2036, 0.2003
0.3758, 0.2045, 0.2013
0.3768, 0.2054, 0.2023
0.3777, 0.2063, 0.2032
0.3787, 0.2072, 0.2042
0.3797, 0.2081, 0.2052
0.3806, 0.2090, 0.2061
0.3816, 0.2099, 0.2071
0.3826, 0.2107, 0.2080
0.3835, 0.2116, 0.2089
0.3844, 0.2124, 0.2099
0.3853, 0.2132, 0.2108
0.3863, 0.2141, 0.2118
0.3872, 0.2149, 0.2127
0.3882, 0.2158, 0.2136
0.3891, 0.2166, 0.2146
0.3900, 0.2174, 0.2155
0.3909, 0.2182, 0.2163
0.3918, 0.2190, 0.2172
0.3927, 0.2198, 0.2181
0.3936, 0.2206, 0.2191
0.3945, 0.2214, 0.2200
0.3954, 0.2221, 0.2209
0.3963, 0.2229, 0.2218
0.3972, 0.2236, 0.2227
0.3981, 0.2243, 0.2235
0.3990, 0.2251, 0.2244
0.3999, 0.2258, 0.2253
0.4007, 0.2265, 0.2261
0.4016, 0.2272, 0.2270
0.4024, 0.2279, 0.2278
0.4033, 0.2286, 0.2287
0.4041, 0.2293, 0.2296
0.4049, 0.2299, 0.2304
0.4058, 0.2307, 0.2312
0.4065, 0.2314, 0.2321
0.4074, 0.2321, 0.2329
0.4082, 0.2329, 0.2338
0.4090, 0.2336, 0.2346
0.4098, 0.2344, 0.2354
0.4106, 0.2351, 0.2361
0.4113, 0.2358, 0.2369
0.4121, 0.2364, 0.2376
0.4129, 0.2371, 0.2384
0.4136, 0.2377, 0.2392
0.4144, 0.2384, 0.2399
0.4152, 0.2390, 0.2407
0.4159, 0.2396, 0.2414
0.4167, 0.2402, 0.2421
0.4174, 0.2408, 0.2429
0.4181, 0.2414, 0.2435
0.4188, 0.2420, 0.2441
0.4194, 0.2426, 0.2448
0.4201, 0.2431, 0.2454
0.4207, 0.2437, 0.2460
0.4214, 0.2442, 0.2467
0.4220, 0.2447, 0.2473
0.4226, 0.2452, 0.2479
0.4233, 0.2457, 0.2485
0.4239, 0.2463, 0.2492
0.4245, 0.2467, 0.2499
0.4252, 0.2472, 0.2505
0.4258, 0.2477, 0.2512
0.4264, 0.2482, 0.2519
0.4271, 0.2487, 0.2526
0.4277, 0.2491, 0.2533
0.4283, 0.2496, 0.2539
0.4289, 0.2501, 0.2546
0.4295, 0.2505, 0.2552
0.4300, 0.2509, 0.2559
0.4306, 0.2514, 0.2565
0.4312, 0.2519, 0.2571
0.4318, 0.2523, 0.2577
0.4324, 0.2527, 0.2583
0.4329, 0.2532, 0.2589
0.4335, 0.2536, 0.2595
0.4341, 0.2540, 0.2600
0.4346, 0.2544, 0.2606
0.4351, 0.2548, 0.2611
0.4356, 0.2552, 0.2617
0.4361, 0.2557, 0.2622
0.4366, 0.2561, 0.2628
0.4372, 0.2565, 0.2633
0.4377, 0.2569, 0.2639
