2.530110,5.418009,3.354189,2.917999,4.370026,4.794085,2.468817,4.338811,3.980141,0.013496,3.607058,0.136712,3.926331,1.172024,1.240796,5.258080,5.373203,0.329349,3.735089,5.729132,3.410340,
2.557072,5.445599,3.325060,2.891438,4.399921,4.822721,2.439493,4.308871,3.999268,0.026011,3.591933,0.166099,3.955715,1.201926,1.210945,5.288120,5.351732,0.315293,3.705230,5.752368,3.381177,
2.584236,5.466234,3.300604,2.872886,4.412926,4.839959,2.420651,4.296714,4.012860,0.047330,3.582115,0.176116,3.975347,1.231585,1.181158,5.302039,5.333689,0.315178,3.686056,5.772077,3.367792,
2.611726,5.485383,3.278097,2.859564,4.428627,4.854574,2.404542,4.290798,4.022367,0.064871,3.582620,0.183485,3.988248,1.255077,1.151934,5.310039,5.315808,0.317932,3.670419,5.790043,3.356953,
2.639839,5.503503,3.257208,2.845941,4.447575,4.866384,2.389563,4.287488,4.031873,0.084666,3.582593,0.183790,4.000658,1.278005,1.122315,5.314379,5.300679,0.323041,3.657225,5.805975,3.349318,
2.666511,5.523924,3.236927,2.830041,4.470076,4.875156,2.372294,4.281923,4.035831,0.104976,3.576507,0.183580,4.010911,1.299979,1.099106,5.319413,5.284284,0.324151,3.642910,5.820067,3.342892,
2.689795,5.546143,3.217038,2.813601,4.494748,4.883309,2.351544,4.271342,4.035325,0.122384,3.571115,0.189521,4.018070,1.318345,1.074828,5.326287,5.265936,0.329873,3.625697,5.838060,3.333563,
2.714529,5.567639,3.197450,2.797080,4.520193,4.891722,2.330913,4.260274,4.030426,0.140238,3.568298,0.196160,4.022472,1.334634,1.049218,5.333370,5.248274,0.332760,3.609915,5.853334,3.324869,
2.738935,5.586846,3.179249,2.781068,4.546778,4.900629,2.314747,4.249842,4.021971,0.161223,3.562756,0.200152,4.028810,1.354467,1.026218,5.339740,5.230212,0.331634,3.594171,5.868664,3.317917,
2.762570,5.608574,3.162692,2.765736,4.568809,4.909148,2.295997,4.237434,4.015761,0.180918,3.557676,0.204602,4.031195,1.375200,1.005134,5.344895,5.213436,0.332229,3.579314,5.881671,3.313187,
