0.4173, 0.4698, 0.4690
0.4163, 0.4688, 0.4680
0.4153, 0.4679, 0.4670
0.4143, 0.4669, 0.4662
0.4134, 0.4659, 0.4654
0.4124, 0.4650, 0.4645
0.4114, 0.4640, 0.4636
0.4104, 0.4630, 0.4627
0.4094, 0.4620, 0.4619
0.4086, 0.4611, 0.4612
0.4077, 0.4602, 0.4604
0.4069, 0.4592, 0.4596
0.4060, 0.4582, 0.4589
0.4052, 0.4573, 0.4582
0.4043, 0.4563, 0.4574
0.4035, 0.4553, 0.4567
0.4026, 0.4543, 0.4560
0.4018, 0.4534, 0.4553
0.4010, 0.4524, 0.4545
0.4002, 0.4514, 0.4537
0.3994, 0.4504, 0.4530
0.3986, 0.4494, 0.4522
0.3978, 0.4484, 0.4514
0.3969, 0.4473, 0.4507
0.3960, 0.4463, 0.4499
0.3952, 0.4453, 0.4492
0.3944, 0.4443, 0.4485
0.3935, 0.4433, 0.4478
0.3927, 0.4423, 0.4471
0.3919, 0.4412, 0.4463
0.3910, 0.4402, 0.4456
0.3903, 0.4391, 0.4449
0.3896, 0.4381, 0.4443
0.3889, 0.4370, 0.4437
0.3881, 0.4360, 0.4431
0.3874, 0.4349, 0.4425
0.3867, 0.4338, 0.4418
0.3861, 0.4328, 0.4412
0.3855, 0.4318, 0.4406
0.3848, 0.4307, 0.4400
0.3841, 0.4296, 0.4393
0.3834, 0.4286, 0.4386
0.3827, 0.4275, 0.4381
0.3822, 0.4265, 0.4376
0.3815, 0.4254, 0.4371
0.3810, 0.4244, 0.4366
0.3805, 0.4233, 0.4362
0.3800, 0.4223, 0.4358
0.3797, 0.4212, 0.4353
0.3794, 0.4201, 0.4350
0.3791, 0.4191, 0.4346
0.3790, 0.4181, 0.4344
0.3786, 0.4171, 0.4342
0.3782, 0.4161, 0.4339
0.3777, 0.4150, 0.4335
0.3773, 0.4140, 0.4331
0.3769, 0.4129, 0.4326
0.3765, 0.4118, 0.4321
0.3762, 0.4107, 0.4317
0.3757, 0.4096, 0.4312
0.3752, 0.4085, 0.4307
0.3748, 0.4074, 0.4302
0.3741, 0.4064, 0.4296
0.3736, 0.4053, 0.4289
0.3727, 0.4043, 0.4282
0.3719, 0.4032, 0.4275
0.3709, 0.4022, 0.4267
0.3699, 0.4011, 0.4259
0.3690, 0.4000, 0.4251
0.3680, 0.3990, 0.4243
0.3672, 0.3979, 0.4235
0.3663, 0.3968, 0.4226
0.3656, 0.3957, 0.4218
0.3648, 0.3946, 0.4210
0.3641, 0.3935, 0.4201
0.3633, 0.3924, 0.4192
0.3625, 0.3913, 0.4184
0.3617, 0.3903, 0.4177
0.3611, 0.3892, 0.4169
0.3606, 0.3882, 0.4163
0.3601, 0.3871, 0.4157
0.3594, 0.3861, 0.4149
0.3587, 0.3851, 0.4141
0.3583, 0.3840, 0.4131
0.3576, 0.3829, 0.4122
0.3570, 0.3818, 0.4115
0.3564, 0.3808, 0.4107
0.3558, 0.3797, 0.4100
0.3552, 0.3786, 0.4094
0.3548, 0.3774, 0.4087
0.3545, 0.3762, 0.4081
0.3541, 0.3751, 0.4075
0.3537, 0.3739, 0.4069
0.3532, 0.3728, 0.4064
0.3529, 0.3716, 0.4061
0.3525, 0.3704, 0.4057
0.3521, 0.3692, 0.4054
0.3517, 0.3680, 0.4047
0.3512, 0.3668, 0.4040
0.3506, 0.3655, 0.4034
0.3500, 0.3643, 0.4028
0.3496, 0.3631, 0.4024
0.3494, 0.3620, 0.4019
0.3494, 0.3608, 0.4015
0.3495, 0.3596, 0.4013
0.3496, 0.3584, 0.4009
0.3497, 0.3572, 0.4005
0.3499, 0.3560, 0.4002
0.3502, 0.3548, 0.4000
0.3503, 0.3536, 0.4000
0.3505, 0.3525, 0.3999
0.3509, 0.3513, 0.4000
0.3513, 0.3502, 0.4001
0.3517, 0.3491, 0.4001
0.3522, 0.3479, 0.4002
0.3528, 0.3468, 0.4003
0.3534, 0.3457, 0.4004
0.3540, 0.3446, 0.4005
0.3547, 0.3435, 0.4005
0.3552, 0.3424, 0.4007
0.3557, 0.3413, 0.4010
0.3563, 0.3403, 0.4013
0.3567, 0.3392, 0.4016
0.3574, 0.3382, 0.4021
0.3579, 0.3372, 0.4023
0.3586, 0.3362, 0.4025
0.3593, 0.3352, 0.4025
0.3601, 0.3343, 0.4025
0.3610, 0.3333, 0.4026
0.3620, 0.3324, 0.4027
0.3632, 0.3315, 0.4030
0.3644, 0.3306, 0.4033
0.3656, 0.3298, 0.4036
0.3667, 0.3289, 0.4038
0.3679, 0.3281, 0.4039
0.3688, 0.3272, 0.4041
0.3699, 0.3264, 0.4045
0.3710, 0.3256, 0.4051
0.3721, 0.3248, 0.4059
0.3735, 0.3240, 0.4068
0.3750, 0.3232, 0.4080
0.3764, 0.3224, 0.4090
0.3779, 0.3216, 0.4101
0.3795, 0.3207, 0.4111
0.3810, 0.3199, 0.4122
0.3826, 0.3191, 0.4132
0.3842, 0.3182, 0.4143
0.3858, 0.3174, 0.4155
0.3875, 0.3166, 0.4168
0.3894, 0.3157, 0.4181
0.3912, 0.3149, 0.4195
0.3930, 0.3141, 0.4207
0.3947, 0.3134, 0.4220
0.3963, 0.3126, 0.4229
0.3978, 0.3119, 0.4239
0.3990, 0.3113, 0.4249
0.4002, 0.3106, 0.4258
0.4016, 0.3099, 0.4269
0.4030, 0.3093, 0.4281
0.4045, 0.3086, 0.4292
0.4059, 0.3080, 0.4304
0.4075, 0.3074, 0.4319
0.4091, 0.3068, 0.4334
0.4108, 0.3062, 0.4350
0.4123, 0.3057, 0.4364
0.4140, 0.3051, 0.4379
0.4158, 0.3045, 0.4393
0.4173, 0.3040, 0.4405
0.4191, 0.3034, 0.4419
0.4209, 0.3028, 0.4434
0.4228, 0.3021, 0.4450
0.4246, 0.3015, 0.4466
0.4265, 0.3010, 0.4483
0.4285, 0.3004, 0.4499
0.4304, 0.2999, 0.4513
0.4324, 0.2994, 0.4527
0.4343, 0.2989, 0.4540
0.4363, 0.2984, 0.4552
0.4382, 0.2979, 0.4565
0.4401, 0.2975, 0.4577
0.4419, 0.2970, 0.4589
0.4437, 0.2966, 0.4603
0.4453, 0.2962, 0.4616
0.4470, 0.2958, 0.4631
0.4488, 0.2953, 0.4647
0.4507, 0.2949, 0.4664
0.4526, 0.2944, 0.4681
0.4543, 0.2940, 0.4697
0.4560, 0.2935, 0.4714
0.4579, 0.2930, 0.4731
0.4598, 0.2926, 0.4750
0.4614, 0.2921, 0.4767
0.4632, 0.2917, 0.4785
0.4648, 0.2913, 0.4802
0.4665, 0.2908, 0.4817
0.4683, 0.2904, 0.4832
0.4701, 0.2900, 0.4848
0.4719, 0.2896, 0.4864
0.4738, 0.2892, 0.4881
0.4758, 0.2887, 0.4898
0.4776, 0.2883, 0.4917
0.4794, 0.2880, 0.4936
0.4813, 0.2876, 0.4956
0.4834, 0.2874, 0.4977
0.4855, 0.2872, 0.4997
0.4876, 0.2870, 0.5016
0.4897, 0.2868, 0.5036
0.4919, 0.2867, 0.5055
0.4942, 0.2865, 0.5076
0.4964, 0.2865, 0.5097
0.4986, 0.2864, 0.5117
0.5007, 0.2862, 0.5137
0.5028, 0.2862, 0.5157
0.5051, 0.2861, 0.5178
0.5073, 0.2862, 0.5199
0.5095, 0.2862, 0.5220
0.5117, 0.2862, 0.5241
0.5139, 0.2863, 0.5261
0.5162, 0.2865, 0.5283
0.5184, 0.2867, 0.5302
0.5206, 0.2869, 0.5323
0.5228, 0.2871, 0.5340
0.5248, 0.2874, 0.5357
0.5267, 0.2877, 0.5373
0.5287, 0.2880, 0.5391
0.5306, 0.2882, 0.5408
0.5325, 0.2883, 0.5421
0.5344, 0.2883, 0.5435
0.5363, 0.2885, 0.5451
0.5382, 0.2887, 0.5468
0.5403, 0.2889, 0.5487
0.5424, 0.2891, 0.5503
0.5444, 0.2892, 0.5518
0.5463, 0.2894, 0.5535
0.5483, 0.2896, 0.5553
0.5503, 0.2897, 0.5571
0.5522, 0.2899, 0.5590
0.5543, 0.2900, 0.5609
0.5564, 0.2903, 0.5629
0.5585, 0.2906, 0.5649
0.5607, 0.2909, 0.5670
0.5627, 0.2912, 0.5690
0.5647, 0.2915, 0.5710
0.5667, 0.2919, 0.5730
0.5686, 0.2923, 0.5749
0.5706, 0.2928, 0.5770
0.5727, 0.2933, 0.5791
0.5749, 0.2939, 0.5814
0.5771, 0.2944, 0.5836
0.5792, 0.2949, 0.5857
0.5814, 0.2956, 0.5879
0.5836, 0.2963, 0.5900
0.5858, 0.2969, 0.5921
0.5879, 0.2976, 0.5942
0.5902, 0.2983, 0.5965
0.5925, 0.2991, 0.5988
0.5947, 0.3000, 0.6010
0.5969, 0.3008, 0.6033
0.5990, 0.3017, 0.6057
0.6012, 0.3026, 0.6081
0.6034, 0.3035, 0.6104
0.6058, 0.3044, 0.6129
0.6081, 0.3053, 0.6153
0.6105, 0.3061, 0.6178
0.6131, 0.3070, 0.6203
0.6155, 0.3079, 0.6228
0.6180, 0.3088, 0.6254
0.6206, 0.3100, 0.6280
0.6231, 0.3111, 0.6305
0.6257, 0.3122, 0.6331
0.6282, 0.3132, 0.6356
0.6304, 0.3141, 0.6380
0.6325, 0.3149, 0.6403
0.6347, 0.3157, 0.6426
0.6368, 0.3164, 0.6448
0.6389, 0.3172, 0.6469
0.6408, 0.3180, 0.6490
0.6429, 0.3190, 0.6511
0.6448, 0.3198, 0.6533
0.6469, 0.3207, 0.6556
0.6490, 0.3217, 0.6578
0.6511, 0.3226, 0.6600
0.6533, 0.3236, 0.6622
0.6555, 0.3246, 0.6645
0.6574, 0.3256, 0.6660
0.6593, 0.3265, 0.6675
0.6612, 0.3272, 0.6690
0.6631, 0.3281, 0.6704
0.6650, 0.3288, 0.6717
0.6669, 0.3295, 0.6731
0.6689, 0.3301, 0.6745
0.6709, 0.3304, 0.6759
0.6729, 0.3308, 0.6774
0.6750, 0.3314, 0.6790
0.6771, 0.3320, 0.6805
0.6791, 0.3328, 0.6821
0.6811, 0.3337, 0.6838
0.6832, 0.3346, 0.6855
0.6851, 0.3356, 0.6873
0.6870, 0.3366, 0.6890
0.6889, 0.3376, 0.6908
0.6909, 0.3384, 0.6926
0.6930, 0.3394, 0.6945
0.6951, 0.3402, 0.6963
0.6970, 0.3410, 0.6981
0.6991, 0.3418, 0.7000
0.7012, 0.3425, 0.7018
0.7030, 0.3432, 0.7036
0.7049, 0.3438, 0.7054
0.7068, 0.3444, 0.7073
0.7086, 0.3450, 0.7090
0.7103, 0.3455, 0.7108
0.7121, 0.3462, 0.7127
0.7140, 0.3473, 0.7145
0.7158, 0.3480, 0.7162
0.7176, 0.3488, 0.7179
0.7195, 0.3492, 0.7196
0.7213, 0.3495, 0.7212
0.7230, 0.3498, 0.7229
0.7247, 0.3499, 0.7247
0.7268, 0.3507, 0.7269
0.7287, 0.3513, 0.7286
0.7308, 0.3520, 0.7305
0.7328, 0.3526, 0.7323
0.7349, 0.3533, 0.7341
0.7369, 0.3541, 0.7357
0.7388, 0.3548, 0.7376
0.7409, 0.3552, 0.7395
0.7429, 0.3555, 0.7414
0.7451, 0.3561, 0.7434
0.7474, 0.3567, 0.7454
0.7497, 0.3572, 0.7472
0.7518, 0.3576, 0.7491
0.7539, 0.3578, 0.7511
0.7559, 0.3575, 0.7530
0.7578, 0.3573, 0.7548
0.7598, 0.3577, 0.7569
0.7616, 0.3580, 0.7590
0.7635, 0.3584, 0.7610
0.7654, 0.3587, 0.7629
0.7672, 0.3587, 0.7647
0.7683, 0.3587, 0.7658
0.7693, 0.3587, 0.7667
0.7700, 0.3585, 0.7676
0.7707, 0.3580, 0.7683
0.7713, 0.3577, 0.7691
