0.2678,1.4404,0.9763,1.5490,1.5392,0.4222,1.5310,0.3376,0.8512,0.6590,1.3832,
0.2678,1.4404,0.9768,1.5477,1.5539,0.4207,1.5310,0.3352,0.8537,0.6757,1.3740,
0.2679,1.4407,0.9768,1.5467,1.5669,0.4190,1.5312,0.3331,0.8558,0.6894,1.3662,
0.2679,1.4407,0.9769,1.5456,1.5799,0.4178,1.5312,0.3308,0.8582,0.7035,1.3573,
0.2678,1.4407,0.9768,1.5446,1.5911,0.4163,1.5314,0.3288,0.8604,0.7152,1.3500,
0.2678,1.4407,0.9769,1.5438,1.6014,0.4157,1.5313,0.3267,0.8625,0.7272,1.3421,
0.2679,1.4407,0.9769,1.5429,1.6108,0.4146,1.5315,0.3249,0.8644,0.7372,1.3365,
0.2679,1.4405,0.9768,1.5417,1.6201,0.4157,1.5313,0.3228,0.8664,0.7476,1.3291,
0.2679,1.4404,0.9768,1.5405,1.6303,0.4152,1.5314,0.3207,0.8685,0.7585,1.3222,
0.2680,1.4405,0.9766,1.5402,1.6328,0.4151,1.5315,0.3202,0.8692,0.7608,1.3205,
0.2680,1.4403,0.9767,1.5387,1.6435,0.4151,1.5314,0.3178,0.8716,0.7724,1.3132,
0.2680,1.4402,0.9768,1.5379,1.6512,0.4151,1.5313,0.3159,0.8735,0.7813,1.3072,
0.2680,1.4403,0.9765,1.5372,1.6563,0.4156,1.5313,0.3147,0.8747,0.7865,1.3035,
0.2681,1.4403,0.9762,1.5367,1.6622,0.4161,1.5314,0.3133,0.8762,0.7930,1.2985,
0.2681,1.4402,0.9758,1.5364,1.6650,0.4165,1.5313,0.3126,0.8767,0.7958,1.2963,
0.2680,1.4401,0.9755,1.5360,1.6702,0.4166,1.5313,0.3113,0.8780,0.8017,1.2919,
0.2680,1.4399,0.9754,1.5351,1.6758,0.4172,1.5312,0.3097,0.8794,0.8076,1.2881,
0.2680,1.4397,0.9751,1.5348,1.6779,0.4185,1.5312,0.3091,0.8800,0.8100,1.2859,
0.2680,1.4397,0.9750,1.5342,1.6825,0.4189,1.5311,0.3079,0.8811,0.8150,1.2824,
0.2682,1.4394,0.9749,1.5335,1.6882,0.4196,1.5310,0.3063,0.8826,0.8215,1.2777,
0.2682,1.4392,0.9748,1.5326,1.6938,0.4207,1.5309,0.3047,0.8841,0.8281,1.2728,
0.2683,1.4391,0.9747,1.5321,1.6966,0.4210,1.5307,0.3038,0.8848,0.8310,1.2707,
0.2683,1.4390,0.9744,1.5317,1.6986,0.4220,1.5307,0.3032,0.8854,0.8331,1.2690,
0.2684,1.4389,0.9741,1.5316,1.6993,0.4233,1.5306,0.3028,0.8857,0.8341,1.2677,
0.2684,1.4388,0.9740,1.5314,1.7012,0.4245,1.5304,0.3023,0.8862,0.8365,1.2655,
0.2685,1.4386,0.9738,1.5310,1.7043,0.4259,1.5303,0.3012,0.8872,0.8406,1.2619,
0.2684,1.4383,0.9734,1.5313,1.7014,0.4281,1.5302,0.3020,0.8864,0.8376,1.2629,
0.2684,1.4381,0.9731,1.5301,1.7070,0.4298,1.5300,0.3003,0.8880,0.8439,1.2582,
0.2685,1.4380,0.9730,1.5295,1.7102,0.4306,1.5299,0.2992,0.8891,0.8475,1.2556,
0.2683,1.4377,0.9728,1.5290,1.7147,0.4319,1.5297,0.2979,0.8903,0.8530,1.2509,
0.2683,1.4377,0.9723,1.5286,1.7164,0.4329,1.5295,0.2974,0.8908,0.8545,1.2496,
0.2683,1.4375,0.9724,1.5279,1.7222,0.4336,1.5294,0.2954,0.8926,0.8617,1.2442,
0.2684,1.4373,0.9723,1.5273,1.7278,0.4345,1.5293,0.2936,0.8943,0.8686,1.2386,
0.2684,1.4371,0.9720,1.5273,1.7277,0.4360,1.5292,0.2935,0.8943,0.8687,1.2379,
0.2684,1.4370,0.9717,1.5273,1.7265,0.4378,1.5291,0.2937,0.8940,0.8674,1.2379,
0.2684,1.4368,0.9713,1.5269,1.7284,0.4395,1.5289,0.2929,0.8947,0.8694,1.2360,
0.2683,1.4366,0.9707,1.5273,1.7257,0.4418,1.5289,0.2936,0.8939,0.8665,1.2368,
0.2683,1.4365,0.9707,1.5267,1.7265,0.4440,1.5286,0.2931,0.8943,0.8676,1.2360,
0.2683,1.4362,0.9702,1.5271,1.7245,0.4464,1.5284,0.2935,0.8938,0.8657,1.2360,
0.2684,1.4361,0.9701,1.5263,1.7270,0.4484,1.5282,0.2925,0.8946,0.8685,1.2340,
0.2684,1.4360,0.9696,1.5261,1.7273,0.4495,1.5282,0.2924,0.8949,0.8687,1.2333,
0.2684,1.4359,0.9691,1.5262,1.7271,0.4512,1.5280,0.2924,0.8948,0.8685,1.2325,
0.2683,1.4355,0.9689,1.5267,1.7217,0.4548,1.5277,0.2938,0.8932,0.8628,1.2351,
0.2684,1.4355,0.9685,1.5265,1.7214,0.4564,1.5277,0.2938,0.8932,0.8623,1.2347,
0.2684,1.4353,0.9683,1.5262,1.7221,0.4582,1.5275,0.2933,0.8934,0.8636,1.2330,
0.2683,1.4351,0.9680,1.5263,1.7215,0.4600,1.5273,0.2933,0.8931,0.8631,1.2325,
0.2683,1.4350,0.9677,1.5267,1.7194,0.4623,1.5272,0.2937,0.8927,0.8614,1.2328,
0.2683,1.4348,0.9673,1.5274,1.7156,0.4649,1.5271,0.2947,0.8917,0.8573,1.2345,
0.2682,1.4344,0.9671,1.5267,1.7187,0.4668,1.5269,0.2935,0.8927,0.8609,1.2313,
0.2683,1.4344,0.9669,1.5259,1.7211,0.4690,1.5267,0.2927,0.8934,0.8636,1.2290,
0.2682,1.4342,0.9668,1.5253,1.7237,0.4704,1.5265,0.2918,0.8942,0.8666,1.2266,
0.2682,1.4340,0.9663,1.5251,1.7255,0.4723,1.5263,0.2912,0.8948,0.8688,1.2239,
0.2680,1.4337,0.9659,1.5253,1.7232,0.4752,1.5261,0.2917,0.8941,0.8662,1.2249,
0.2681,1.4335,0.9653,1.5255,1.7214,0.4772,1.5260,0.2921,0.8936,0.8642,1.2254,
0.2682,1.4332,0.9646,1.5257,1.7197,0.4799,1.5259,0.2926,0.8931,0.8624,1.2251,
0.2682,1.4330,0.9642,1.5253,1.7232,0.4810,1.5256,0.2915,0.8941,0.8661,1.2216,
0.2682,1.4327,0.9637,1.5250,1.7254,0.4834,1.5254,0.2905,0.8950,0.8695,1.2180,
0.2682,1.4326,0.9633,1.5247,1.7271,0.4849,1.5252,0.2896,0.8958,0.8716,1.2159,
0.2682,1.4323,0.9627,1.5250,1.7249,0.4880,1.5250,0.2902,0.8951,0.8692,1.2161,
0.2682,1.4321,0.9625,1.5243,1.7282,0.4894,1.5249,0.2889,0.8962,0.8731,1.2129,
0.2682,1.4318,0.9620,1.5249,1.7249,0.4926,1.5247,0.2898,0.8953,0.8697,1.2140,
0.2682,1.4315,0.9615,1.5251,1.7233,0.4953,1.5245,0.2902,0.8949,0.8684,1.2136,
0.2681,1.4313,0.9609,1.5250,1.7235,0.4976,1.5244,0.2900,0.8950,0.8686,1.2124,
0.2681,1.4311,0.9602,1.5251,1.7221,0.5010,1.5242,0.2902,0.8945,0.8673,1.2121,
0.2682,1.4309,0.9599,1.5249,1.7237,0.5019,1.5241,0.2895,0.8951,0.8696,1.2097,
0.2683,1.4305,0.9596,1.5252,1.7211,0.5048,1.5239,0.2901,0.8944,0.8671,1.2102,
0.2682,1.4302,0.9596,1.5240,1.7272,0.5067,1.5237,0.2880,0.8964,0.8748,1.2041,
0.2683,1.4299,0.9591,1.5238,1.7285,0.5083,1.5235,0.2875,0.8968,0.8763,1.2021,
0.2683,1.4298,0.9586,1.5239,1.7283,0.5104,1.5234,0.2875,0.8967,0.8763,1.2009,
0.2682,1.4296,0.9579,1.5238,1.7276,0.5124,1.5233,0.2877,0.8964,0.8753,1.2008,
0.2682,1.4292,0.9575,1.5238,1.7281,0.5152,1.5231,0.2874,0.8967,0.8765,1.1981,
0.2681,1.4289,0.9571,1.5232,1.7318,0.5166,1.5228,0.2859,0.8980,0.8811,1.1938,
0.2682,1.4287,0.9562,1.5239,1.7282,0.5192,1.5227,0.2870,0.8968,0.8768,1.1956,
0.2682,1.4285,0.9556,1.5239,1.7283,0.5212,1.5226,0.2869,0.8970,0.8769,1.1945,
0.2682,1.4282,0.9548,1.5243,1.7255,0.5243,1.5225,0.2878,0.8959,0.8738,1.1953,
0.2682,1.4281,0.9544,1.5245,1.7246,0.5262,1.5225,0.2880,0.8955,0.8728,1.1951,
0.2682,1.4279,0.9543,1.5240,1.7260,0.5281,1.5222,0.2874,0.8961,0.8747,1.1931,
0.2682,1.4275,0.9536,1.5242,1.7239,0.5319,1.5218,0.2881,0.8953,0.8725,1.1929,
0.2683,1.4271,0.9531,1.5240,1.7251,0.5338,1.5216,0.2874,0.8958,0.8743,1.1907,
0.2682,1.4272,0.9524,1.5247,1.7231,0.5354,1.5215,0.2880,0.8953,0.8718,1.1915,
0.2683,1.4271,0.9519,1.5249,1.7212,0.5373,1.5214,0.2888,0.8947,0.8695,1.1923,
0.2684,1.4270,0.9517,1.5245,1.7224,0.5390,1.5214,0.2883,0.8951,0.8709,1.1908,
0.2683,1.4269,0.9512,1.5251,1.7194,0.5408,1.5213,0.2893,0.8941,0.8674,1.1922,
0.2683,1.4265,0.9509,1.5247,1.7202,0.5433,1.5212,0.2888,0.8944,0.8684,1.1909,
0.2683,1.4262,0.9501,1.5247,1.7194,0.5459,1.5210,0.2890,0.8942,0.8675,1.1902,
0.2683,1.4259,0.9496,1.5250,1.7175,0.5487,1.5209,0.2895,0.8937,0.8658,1.1901,
0.2682,1.4258,0.9491,1.5252,1.7167,0.5505,1.5207,0.2897,0.8935,0.8651,1.1897,
0.2683,1.4256,0.9491,1.5247,1.7201,0.5512,1.5206,0.2884,0.8946,0.8697,1.1860,
0.2684,1.4254,0.9484,1.5252,1.7159,0.5546,1.5205,0.2896,0.8932,0.8649,1.1882,
0.2683,1.4251,0.9481,1.5251,1.7176,0.5566,1.5203,0.2889,0.8938,0.8676,1.1851,
0.2683,1.4248,0.9476,1.5244,1.7197,0.5592,1.5201,0.2882,0.8945,0.8697,1.1831,
0.2682,1.4246,0.9471,1.5244,1.7196,0.5614,1.5200,0.2881,0.8945,0.8696,1.1822,
0.2682,1.4244,0.9465,1.5247,1.7176,0.5641,1.5197,0.2885,0.8939,0.8678,1.1821,
0.2682,1.4242,0.9458,1.5257,1.7124,0.5669,1.5196,0.2903,0.8920,0.8616,1.1852,
0.2681,1.4240,0.9453,1.5257,1.7128,0.5689,1.5195,0.2901,0.8922,0.8622,1.1837,
0.2681,1.4238,0.9449,1.5257,1.7123,0.5708,1.5194,0.2901,0.8921,0.8617,1.1834,
0.2681,1.4237,0.9445,1.5256,1.7117,0.5728,1.5194,0.2903,0.8919,0.8610,1.1833,
0.2681,1.4233,0.9440,1.5248,1.7146,0.5750,1.5191,0.2891,0.8929,0.8648,1.1795,
0.2681,1.4230,0.9435,1.5244,1.7162,0.5771,1.5189,0.2884,0.8936,0.8669,1.1768,
0.2681,1.4226,0.9429,1.5244,1.7173,0.5792,1.5187,0.2879,0.8940,0.8689,1.1740,
0.2680,1.4224,0.9425,1.5247,1.7145,0.5816,1.5186,0.2888,0.8929,0.8655,1.1754,
0.2680,1.4221,0.9420,1.5247,1.7147,0.5835,1.5184,0.2887,0.8930,0.8659,1.1743,
0.2679,1.4219,0.9416,1.5243,1.7162,0.5853,1.5182,0.2880,0.8936,0.8679,1.1720,
0.2680,1.4216,0.9413,1.5240,1.7184,0.5872,1.5180,0.2868,0.8946,0.8715,1.1681,
0.2681,1.4215,0.9407,1.5240,1.7177,0.5891,1.5179,0.2870,0.8944,0.8705,1.1682,
0.2681,1.4213,0.9404,1.5236,1.7187,0.5907,1.5177,0.2865,0.8948,0.8718,1.1665,
0.2681,1.4210,0.9400,1.5231,1.7205,0.5934,1.5174,0.2857,0.8954,0.8743,1.1636,
0.2680,1.4209,0.9394,1.5238,1.7157,0.5968,1.5173,0.2875,0.8936,0.8686,1.1667,
0.2679,1.4207,0.9390,1.5236,1.7165,0.5988,1.5172,0.2871,0.8938,0.8695,1.1652,
0.2680,1.4205,0.9382,1.5234,1.7192,0.6010,1.5170,0.2859,0.8949,0.8735,1.1609,
0.2680,1.4202,0.9378,1.5227,1.7215,0.6031,1.5168,0.2850,0.8957,0.8763,1.1582,
0.2680,1.4200,0.9373,1.5231,1.7190,0.6049,1.5168,0.2858,0.8948,0.8731,1.1596,
0.2682,1.4198,0.9372,1.5227,1.7206,0.6062,1.5168,0.2852,0.8954,0.8750,1.1579,
0.2682,1.4196,0.9368,1.5226,1.7215,0.6074,1.5166,0.2848,0.8957,0.8761,1.1564,
0.2683,1.4194,0.9360,1.5222,1.7236,0.6090,1.5165,0.2839,0.8965,0.8784,1.1537,
0.2683,1.4192,0.9354,1.5221,1.7236,0.6113,1.5164,0.2839,0.8964,0.8786,1.1524,
0.2685,1.4189,0.9347,1.5225,1.7239,0.6136,1.5162,0.2837,0.8966,0.8796,1.1503,
0.2686,1.4186,0.9347,1.5220,1.7253,0.6149,1.5160,0.2830,0.8973,0.8816,1.1482,
0.2685,1.4184,0.9344,1.5217,1.7251,0.6173,1.5160,0.2829,0.8973,0.8815,1.1479,
0.2685,1.4182,0.9339,1.5214,1.7258,0.6195,1.5158,0.2827,0.8975,0.8824,1.1465,
0.2686,1.4180,0.9331,1.5224,1.7209,0.6228,1.5157,0.2845,0.8956,0.8768,1.1492,
0.2686,1.4178,0.9326,1.5231,1.7171,0.6257,1.5156,0.2859,0.8941,0.8724,1.1514,
0.2686,1.4176,0.9322,1.5223,1.7197,0.6274,1.5155,0.2849,0.8953,0.8755,1.1484,
0.2686,1.4174,0.9314,1.5228,1.7171,0.6300,1.5154,0.2859,0.8942,0.8721,1.1498,
0.2687,1.4172,0.9310,1.5229,1.7173,0.6318,1.5153,0.2856,0.8944,0.8728,1.1485,
0.2686,1.4170,0.9305,1.5228,1.7179,0.6331,1.5152,0.2852,0.8947,0.8739,1.1468,
0.2687,1.4168,0.9299,1.5234,1.7144,0.6356,1.5152,0.2866,0.8932,0.8696,1.1490,
0.2686,1.4168,0.9294,1.5233,1.7148,0.6369,1.5152,0.2864,0.8934,0.8699,1.1482,
0.2686,1.4166,0.9288,1.5236,1.7124,0.6400,1.5150,0.2873,0.8925,0.8670,1.1492,
0.2685,1.4164,0.9282,1.5242,1.7097,0.6429,1.5149,0.2884,0.8913,0.8638,1.1504,
0.2685,1.4163,0.9279,1.5240,1.7107,0.6438,1.5148,0.2879,0.8917,0.8652,1.1487,
0.2684,1.4161,0.9274,1.5233,1.7138,0.6453,1.5147,0.2865,0.8930,0.8694,1.1448,
0.2685,1.4158,0.9269,1.5232,1.7144,0.6473,1.5146,0.2861,0.8933,0.8705,1.1430,
0.2686,1.4157,0.9265,1.5226,1.7171,0.6486,1.5144,0.2849,0.8944,0.8738,1.1400,
0.2686,1.4154,0.9259,1.5220,1.7192,0.6509,1.5142,0.2838,0.8955,0.8769,1.1366,
0.2686,1.4153,0.9258,1.5213,1.7210,0.6522,1.5141,0.2829,0.8963,0.8788,1.1352,
0.2686,1.4151,0.9251,1.5216,1.7200,0.6545,1.5140,0.2832,0.8959,0.8778,1.1350,
0.2686,1.4149,0.9248,1.5216,1.7202,0.6568,1.5138,0.2828,0.8961,0.8786,1.1338,
0.2687,1.4147,0.9248,1.5210,1.7213,0.6581,1.5137,0.2822,0.8967,0.8800,1.1326,
0.2686,1.4145,0.9239,1.5211,1.7211,0.6600,1.5137,0.2823,0.8966,0.8795,1.1322,
0.2686,1.4141,0.9234,1.5213,1.7214,0.6617,1.5137,0.2821,0.8967,0.8799,1.1306,
0.2686,1.4139,0.9233,1.5213,1.7215,0.6636,1.5135,0.2818,0.8969,0.8807,1.1295,
0.2686,1.4135,0.9231,1.5217,1.7204,0.6663,1.5133,0.2818,0.8968,0.8812,1.1278,
0.2686,1.4133,0.9225,1.5214,1.7211,0.6686,1.5131,0.2814,0.8971,0.8820,1.1266,
0.2686,1.4131,0.9220,1.5210,1.7218,0.6710,1.5130,0.2810,0.8974,0.8829,1.1250,
0.2687,1.4128,0.9213,1.5211,1.7208,0.6732,1.5129,0.2815,0.8968,0.8813,1.1254,
0.2687,1.4126,0.9209,1.5214,1.7207,0.6746,1.5128,0.2814,0.8969,0.8820,1.1238,
0.2687,1.4123,0.9202,1.5213,1.7212,0.6765,1.5126,0.2811,0.8972,0.8827,1.1224,
0.2687,1.4121,0.9195,1.5212,1.7217,0.6791,1.5125,0.2809,0.8974,0.8833,1.1206,
0.2688,1.4118,0.9190,1.5211,1.7212,0.6818,1.5124,0.2807,0.8973,0.8832,1.1197,
0.2688,1.4116,0.9184,1.5208,1.7227,0.6841,1.5122,0.2802,0.8978,0.8847,1.1178,
0.2687,1.4113,0.9179,1.5210,1.7218,0.6860,1.5121,0.2803,0.8977,0.8843,1.1171,
0.2687,1.4110,0.9173,1.5212,1.7209,0.6889,1.5120,0.2806,0.8971,0.8831,1.1170,
0.2687,1.4109,0.9167,1.5212,1.7205,0.6909,1.5119,0.2807,0.8969,0.8825,1.1167,
0.2688,1.4106,0.9164,1.5211,1.7210,0.6934,1.5116,0.2803,0.8973,0.8839,1.1146,
0.2687,1.4103,0.9157,1.5214,1.7202,0.6953,1.5116,0.2806,0.8968,0.8828,1.1146,
0.2688,1.4101,0.9155,1.5208,1.7219,0.6966,1.5115,0.2798,0.8975,0.8853,1.1122,
0.2687,1.4099,0.9153,1.5205,1.7214,0.6989,1.5114,0.2798,0.8973,0.8846,1.1123,
0.2688,1.4097,0.9149,1.5205,1.7211,0.7010,1.5113,0.2799,0.8971,0.8843,1.1117,
0.2688,1.4096,0.9146,1.5208,1.7195,0.7029,1.5111,0.2807,0.8962,0.8821,1.1126,
0.2689,1.4094,0.9140,1.5213,1.7180,0.7049,1.5110,0.2813,0.8957,0.8807,1.1125,
0.2688,1.4091,0.9138,1.5202,1.7210,0.7069,1.5108,0.2797,0.8971,0.8851,1.1086,
0.2689,1.4089,0.9133,1.5204,1.7205,0.7086,1.5108,0.2799,0.8969,0.8844,1.1085,
0.2688,1.4087,0.9127,1.5207,1.7192,0.7113,1.5106,0.2803,0.8963,0.8829,1.1088,
0.2688,1.4085,0.9122,1.5216,1.7155,0.7145,1.5104,0.2820,0.8946,0.8783,1.1111,
0.2688,1.4081,0.9120,1.5211,1.7164,0.7169,1.5102,0.2814,0.8953,0.8801,1.1093,
0.2688,1.4077,0.9115,1.5214,1.7151,0.7192,1.5099,0.2820,0.8947,0.8787,1.1093,
0.2688,1.4075,0.9110,1.5217,1.7138,0.7217,1.5098,0.2825,0.8941,0.8772,1.1096,
0.2688,1.4073,0.9104,1.5215,1.7141,0.7235,1.5096,0.2822,0.8944,0.8777,1.1085,
0.2688,1.4072,0.9099,1.5213,1.7145,0.7248,1.5096,0.2820,0.8947,0.8778,1.1079,
0.2688,1.4070,0.9095,1.5213,1.7142,0.7266,1.5095,0.2821,0.8945,0.8773,1.1077,
