0.5226, 0.4738, 0.4616
0.5236, 0.4748, 0.4626
0.5245, 0.4758, 0.4636
0.5255, 0.4768, 0.4646
0.5265, 0.4778, 0.4656
0.5275, 0.4788, 0.4665
0.5284, 0.4797, 0.4675
0.5294, 0.4807, 0.4685
0.5303, 0.4817, 0.4694
0.5313, 0.4827, 0.4704
0.5322, 0.4837, 0.4713
0.5331, 0.4847, 0.4722
0.5340, 0.4856, 0.4731
0.5349, 0.4866, 0.4740
0.5357, 0.4875, 0.4749
0.5366, 0.4884, 0.4758
0.5374, 0.4894, 0.4767
0.5383, 0.4903, 0.4777
0.5391, 0.4912, 0.4786
0.5400, 0.4922, 0.4796
0.5410, 0.4931, 0.4806
0.5420, 0.4941, 0.4816
0.5429, 0.4951, 0.4826
0.5438, 0.4961, 0.4835
0.5447, 0.4970, 0.4844
0.5456, 0.4980, 0.4853
0.5465, 0.4990, 0.4862
0.5474, 0.5000, 0.4871
0.5482, 0.5010, 0.4880
0.5491, 0.5020, 0.4889
0.5500, 0.5029, 0.4897
0.5508, 0.5039, 0.4905
0.5517, 0.5048, 0.4913
0.5525, 0.5058, 0.4921
0.5534, 0.5067, 0.4930
0.5543, 0.5076, 0.4937
0.5551, 0.5086, 0.4945
0.5559, 0.5095, 0.4952
0.5567, 0.5105, 0.4960
0.5575, 0.5114, 0.4967
0.5583, 0.5123, 0.4974
0.5592, 0.5133, 0.4983
0.5602, 0.5143, 0.4991
0.5611, 0.5152, 0.5001
0.5620, 0.5161, 0.5010
0.5630, 0.5171, 0.5019
0.5639, 0.5180, 0.5028
0.5647, 0.5189, 0.5037
0.5656, 0.5198, 0.5045
0.5665, 0.5208, 0.5054
0.5674, 0.5217, 0.5062
0.5683, 0.5226, 0.5070
0.5691, 0.5235, 0.5078
0.5700, 0.5244, 0.5086
0.5708, 0.5253, 0.5094
0.5717, 0.5262, 0.5102
0.5725, 0.5271, 0.5110
0.5732, 0.5280, 0.5118
0.5740, 0.5289, 0.5126
0.5748, 0.5298, 0.5134
0.5755, 0.5306, 0.5142
0.5763, 0.5315, 0.5151
0.5770, 0.5323, 0.5160
0.5778, 0.5332, 0.5169
0.5785, 0.5340, 0.5177
0.5791, 0.5349, 0.5185
0.5798, 0.5357, 0.5193
0.5805, 0.5365, 0.5201
0.5812, 0.5374, 0.5209
0.5818, 0.5382, 0.5217
0.5825, 0.5390, 0.5225
0.5832, 0.5398, 0.5233
0.5840, 0.5406, 0.5241
0.5847, 0.5415, 0.5249
0.5855, 0.5423, 0.5256
0.5863, 0.5432, 0.5264
0.5870, 0.5440, 0.5272
0.5878, 0.5449, 0.5280
0.5885, 0.5458, 0.5288
0.5892, 0.5466, 0.5295
0.5901, 0.5474, 0.5303
0.5909, 0.5483, 0.5312
0.5917, 0.5491, 0.5319
0.5925, 0.5499, 0.5327
0.5933, 0.5507, 0.5335
0.5941, 0.5515, 0.5343
0.5948, 0.5523, 0.5350
0.5958, 0.5530, 0.5358
0.5967, 0.5538, 0.5366
0.5976, 0.5546, 0.5373
0.5985, 0.5554, 0.5380
0.5993, 0.5562, 0.5387
0.6001, 0.5569, 0.5393
0.6009, 0.5578, 0.5399
0.6019, 0.5586, 0.5406
0.6028, 0.5595, 0.5413
0.6037, 0.5603, 0.5420
0.6047, 0.5611, 0.5427
0.6056, 0.5619, 0.5434
0.6064, 0.5627, 0.5441
0.6072, 0.5635, 0.5448
0.6080, 0.5643, 0.5455
0.6088, 0.5650, 0.5461
0.6095, 0.5658, 0.5468
0.6103, 0.5665, 0.5475
0.6110, 0.5673, 0.5482
0.6116, 0.5680, 0.5488
0.6123, 0.5687, 0.5495
0.6129, 0.5694, 0.5502
0.6136, 0.5701, 0.5509
0.6142, 0.5708, 0.5515
0.6148, 0.5715, 0.5521
0.6154, 0.5722, 0.5527
0.6161, 0.5729, 0.5533
0.6168, 0.5736, 0.5539
0.6175, 0.5743, 0.5545
0.6181, 0.5750, 0.5551
0.6187, 0.5756, 0.5558
0.6193, 0.5763, 0.5564
0.6199, 0.5770, 0.5570
0.6204, 0.5776, 0.5575
0.6209, 0.5782, 0.5581
0.6214, 0.5788, 0.5587
0.6220, 0.5794, 0.5592
0.6225, 0.5800, 0.5598
0.6231, 0.5806, 0.5604
0.6236, 0.5813, 0.5611
0.6242, 0.5820, 0.5617
0.6248, 0.5826, 0.5623
0.6253, 0.5833, 0.5628
0.6258, 0.5839, 0.5634
0.6264, 0.5846, 0.5640
0.6269, 0.5853, 0.5646
0.6274, 0.5859, 0.5651
0.6278, 0.5865, 0.5657
0.6282, 0.5872, 0.5663
0.6287, 0.5878, 0.5668
0.6291, 0.5884, 0.5674
0.6295, 0.5890, 0.5679
0.6300, 0.5897, 0.5684
0.6304, 0.5903, 0.5689
0.6308, 0.5909, 0.5694
0.6312, 0.5915, 0.5699
